metal_impurity,process_time,sintering_temp,humidity,capacity,residual_li,quality_defect
0.019970688,81.660772,821.2458347,54.69514277,208.036,3117.064,0
0.014091508,88.03303585,797.208763,50.61678143,209.37,3371.917,0
0.022087195,61.09155963,834.7869222,59.59014941,189.555,3788.256,0
0.024861756,64.91086563,802.6498856,46.72802966,206.231,2537.371,0
0.025102535,77.35234629,804.8748763,49.21086736,195.593,3191.777,0
0.02051914,82.41282198,782.556929,47.44162125,207.103,2829.935,0
0.035208288,67.67465856,767.7906064,42.60815528,185.763,3223.987,0
,79.23374241,786.4163291,48.27975702,206.339,1987.658,0
0.029837552,62.9604471,807.239535,40.67245007,208.313,3496.816,0
0.026299096,64.91827005,776.8526458,51.232745,200.758,2370.244,0
0.037533997,73.71293098,810.0810963,43.42484979,194.186,2927.889,0
0.021122256,75.6299724,794.0971491,58.1733727,198.165,3401.025,0
0.027531714,56.99422039,828.680666,43.43221672,186.093,4193.007,0
0.033967689,76.97438221,809.8586765,49.62038744,191.311,3125.768,0
0.021074405,64.54218753,825.324247,65.25328099,187.566,3747.707,0
0.023468395,55.37840298,800.9003176,32.46148352,222.093,1691.809,0
0.012795841,70.7339849,787.4897519,39.01448035,223.962,2241.655,0
0.026479789,64.28807631,808.2065731,55.54444006,195.209,3080.411,0
0.023370882,77.25781482,813.180045,49.21130121,212.444,2481.698,0
0.021008734,64.94230116,799.5453283,60.88600648,201.654,2375.331,0
0.015285892,70.69586811,788.930484,37.63768175,219.284,2064.624,0
0.030394326,65.19758775,816.3697811,49.09482742,192.914,3233.527,0
0.01683879,64.0622329,778.6490473,54.23902813,202.621,3867.747,0
0.023032723,74.16413706,806.171339,53.75980202,210.953,2514.856,0
0.022016233,84.70017986,814.7999305,40.35974816,209.149,2286.14,0
0.017294249,72.70461555,764.0042971,40.15272073,212.999,2735.92,0
0.023604536,83.93583729,807.58836,53.39954466,198.421,2941.937,0
0.013171484,57.95896254,787.5074701,56.05387228,205.193,3736.398,0
0.030568052,83.2008223,805.4129171,,190.323,3414.452,0
0.014843842,71.91902554,791.4110709,56.65143792,213.48,2157.93,0
0.024736072,67.87189392,784.449414,41.99662274,208.813,3068.307,0
0.022087151,50.79386981,809.9188324,56.14301133,202.545,3325.16,0
0.033991074,70.57093955,831.7552895,64.18007715,170.135,3746.949,1
0.031187673,73.6532099,803.9264442,54.16952764,191.128,3455.332,0
0.023587788,61.24517888,800.7287327,48.10912082,205.565,2542.213,0
0.025873582,85.04571077,801.0030874,48.34348427,199.762,3034.434,0
0.012530276,65.89974182,812.9522268,57.84259576,214.748,2524.278,0
0.04296589,70.69290814,802.4339345,57.23067712,175.821,3617.816,1
0.028193481,67.68349186,772.7931839,37.63236762,212.336,2172.55,0
0.028256406,74.58955418,798.5476446,37.40651736,218.414,1455.206,0
0.023514696,72.75031177,761.4046595,,191.657,3524.099,0
0.019165325,62.87943323,771.4309344,43.48740505,197.822,4010.583,0
0.015932905,65.63048059,795.6744042,54.61775121,202.28,3050.555,0
0.017350448,70.31364808,783.3235319,52.18901028,211.69,2573.388,0
0.02162823,69.44523274,835.7369563,42.39797193,198.344,3468.95,0
0.039189278,64.32265199,837.2943464,56.06221224,158.327,5145.484,1
0.028578533,77.35150768,823.9358769,53.74718068,194.879,3430.622,0
0.02661469,68.66219712,793.4309074,44.97572875,203.273,2835.847,0
0.028226766,71.50186464,785.1452733,42.04591503,209.09,2584.401,0
0.01378945,79.70837869,791.5148733,57.10624105,201.981,2987.448,0
,59.77316864,801.1062357,39.79076672,207.057,2998.828,0
0.027126285,71.08989912,813.0271664,65.04472263,185.856,3861.372,0
0.02297218,47.27271628,832.4604138,48.70779202,196.201,3962.273,0
0.018840731,72.09207831,860,,203.556,3214.179,0
0.031457365,85.79925664,816.6316574,52.84026346,187.293,3155.543,0
0.01533056,78.84385527,783.787967,50.48380806,208.14,2986.501,0
0.024525934,80.57732877,816.5999737,56.00207599,193.288,4151.534,0
0.024651238,68.22530263,803.6255778,60.58939665,195.252,3578.272,0
0.01143536,77.42175298,785.0657461,45.68968901,218.598,3559.419,0
0.028661355,56.39987209,827.3034645,44.08046161,202.075,3019.705,0
0.036055258,63.77610469,769.5344488,51.7924466,183.792,3038.66,1
0.025737131,80.89891384,819.8887204,44.80924495,207.574,3272.842,0
0.026067376,78.97694904,776.50189,45.31208197,199.939,3118.367,0
,67.87931931,798.6695715,44.47206663,219.383,3124.084,0
0.031004778,70.3461264,747.3192409,52.47586992,177.254,4569.661,0
0.022935666,74.45317111,769.4376376,50.84934554,196.752,3220.981,0
,87.76579876,,49.62459613,198.566,3087.747,0
0.023336301,84.86272283,752.2577429,53.21613485,192.013,4038.563,0
0.020149098,60.70985546,804.2946156,42.22535453,211.259,4015.09,0
0.029004814,78.46035839,805.3343158,62.61092549,189.123,3467.543,0
0.030186398,75.2373386,779.5037251,42.98885089,202.467,3222.83,0
0.026711379,62.64377152,774.4338629,54.68438428,188.594,3658.607,0
0.029011719,65.82484135,801.2447148,51.97915497,195.433,3396.563,0
0.014751012,80.38930134,830.6458808,42.53259454,209.519,3462.605,0
0.02673482,74.90730058,793.0037084,46.72236969,205.78,2490.747,0
0.031611297,64.21321085,837.9496678,,176.997,3536.505,1
0.005376948,70.38012844,758.505006,50.9087447,208.496,3912.313,0
0.03400036,78.91590678,754.8418583,44.28545063,188.299,3295.847,0
0.044032934,80.52465256,797.5571171,55.99534079,184.677,3347.208,1
0.023275313,80.2681341,822.0690681,51.90747867,201.182,2666.854,0
0.018103205,70.62720633,761.6285457,54.48755658,194.647,3557.042,0
0.023737433,65.43495993,773.6462091,59.21184808,190.721,3710.706,0
0.025125351,67.06320275,784.1106598,49.87733869,198.154,3392.503,0
0.028378232,85.7316461,855.0463063,55.84948176,170.653,4887.515,1
0.037337091,74.38888135,779.0709826,49.13067767,180.384,3647.729,0
0.027095896,59.80959672,807.0439005,57.0411942,194.481,4241.941,0
0.017174726,74.25481004,804.234407,49.97177997,217.626,2906.345,0
0.012251445,70.74529722,782.890998,56.10359023,205.435,3517.213,0
0.026605148,71.45345935,784.2956819,60.72800466,193.46,3788.498,0
,70.26406356,825.9036594,55.91602018,187.891,3117.975,0
0.025816138,87.49037691,760.966324,53.9509198,186.021,4032.936,0
0.017922493,73.61692965,813.8325085,45.58431408,218.37,2228.783,0
0.03109894,69.80162775,798.9055703,72,180.903,3517.193,1
0.023841987,90.58621977,789.0258707,36.61836001,208.447,2278.304,0
0.008894658,75.92810371,767.750301,64.21189124,201.809,3673.226,0
,72.6768644,856.0749588,46.5952816,196.704,3803.001,0
0.027105192,63.63826825,820.7891326,42.17776949,193.652,2612.115,0
0.02751814,62.98238361,800.9273439,45.42742262,199.697,3257.313,0
,70.13346679,810.7385641,50.96438373,215.804,2689.897,0
0.024292317,78.15086425,765.9201046,53.422672,193.539,3090.376,0
0.035073297,62.28415661,813.4007888,55.6196253,181.763,3359.797,0
0.036692219,74.93205145,792.4128835,50.28008636,182.912,3305.424,0
0.018694625,70.32679055,824.1181398,63.42358536,198.399,3068.701,0
0.028233067,67.75435463,813.5770663,54.8081783,196.145,3227.766,0
0.025902549,51.83370921,829.8406444,46.50634487,191.139,3378.251,0
0.024165955,62.53610805,814.9111783,49.98364376,207.893,3135.517,0
0.029079908,76.21468808,800.263365,50.62519109,193.303,2875.907,0
0.016821073,73.75627923,836.2991752,45.049197,207.562,3690.338,0
0.022011362,72.09738301,824.2996087,52.04699681,204.521,3798.261,0
0.033295521,64.81818829,795.9947753,32.57794548,216.085,1567.134,0
0.030338686,65.19106706,804.7338088,53.72027116,190.487,3952.296,0
0.020237388,58.03893832,811.5933062,43.98063785,213.637,2513.706,0
,57.51447053,821.7046208,47.46992195,187.002,2869.43,1
0.021342989,76.00756285,805.2694866,,201.024,3681.438,0
0.009987324,76.51060601,828.4550519,45.72613952,216.269,2472.23,0
0.023581178,69.08206262,814.3106644,54.94889521,199.611,3378.607,0
0.030323273,76.11356168,807.6466302,54.83179793,194.272,3177.647,0
0.033204935,64.46138356,781.9701519,67.02760588,186.769,3582.789,1
0.038797641,80.46116114,812.7736735,55.30287076,181.13,2872.397,0
0.021163906,73.83337514,806.0921512,57.57138047,197.051,3829.219,0
0.027473902,62.07330772,787.3710569,61.99639986,194.962,3422.724,0
0.031834914,82.06252179,776.6221631,52.28060784,191.7,3012.406,0
0.016556611,76.32895306,793.3354946,28,225.268,1547.834,0
0.030625561,73.33027896,803.9952705,50.61561598,199.884,3177.032,0
0.040882467,78.95698875,793.763612,39.77305729,199.75,2331.707,0
0.027138238,53.27215132,795.8841243,62.39883717,193.317,3410.461,0
0.027290082,87.09402082,761.6836506,62.36642687,182.448,3929.157,0
0.020433352,72.72537386,804.8656564,48.96665093,214.435,2392.316,0
0.026265074,80.28900668,834.7442056,,200.865,4121.236,0
0.022995457,84.11646298,750.3931827,48.55396444,198.229,3513.201,0
0.027658754,79.08717648,794.1049177,60.96584833,187.166,4030.298,0
0.036434086,61.09299966,789.3808283,39.56239942,198.52,2587.589,0
0.030884507,71.491486,829.7114248,56.40261356,190.269,3128.199,0
0.024522578,74.86414568,806.3707518,50.36450773,204.987,2034.984,0
0.027645093,85.22527681,764.9939186,41.79943643,195.473,3536.289,0
,88.30600001,740,56.58918768,177.512,4675.775,1
0.018705551,78.21460028,794.0097547,38.47838815,220.775,1636.302,0
0.027430874,62.15570534,810.0533929,60.82227966,186.192,3289.573,0
0.032601104,66.7592347,789.5424538,52.42884928,186.038,2843.302,1
0.01738735,58.25273659,840.7736466,45.74725163,210.114,3771.947,0
0.025654548,65.65934867,827.5926093,46.90943045,198.778,3054.918,0
0.02025897,95.52569946,789.0454769,52.29505812,203.792,3333.282,0
0.027292557,63.97286921,778.7549784,52.26872225,202.433,2757.337,0
0.024314648,71.53418256,794.9890243,35.87564905,219.821,1945.942,0
0.031344738,75.27196745,797.3262147,38.82517718,204.716,2635.475,0
0.022818767,69.14709392,817.8117319,55.55446478,205.766,2777.397,0
0.020377118,71.20611316,768.5342215,58.39288598,197.411,3797.627,0
0.037582503,70.32238476,799.0205514,54.66075176,198.551,2590.038,0
0.016431822,82.82521687,779.0332563,47.77576629,207.73,2590.262,0
0.023202772,81.64203854,782.1468079,46.25620165,205.679,2390.809,0
0.020644662,57.90932039,767.9780787,53.10893192,196.266,4055.48,0
0.021208636,62.97385931,815.6183198,46.95628434,208.329,1687.75,0
0.021263586,66.43178508,765.2606054,48.58234429,190.034,3435.428,0
0.029179983,61.74575817,820.6973235,40.39444608,194.07,3479.464,0
0.03430364,61.89330863,803.821978,57.71932508,196.897,2874.063,0
0.025760123,71.20366609,785.6744271,48.75512746,199.126,2586.024,0
0.021879942,74.45751881,833.7308142,44.73645474,203.361,3434.778,0
0.027108685,61.5405229,804.6380647,56.62264145,193.827,3738.083,0
0.025889885,71.42217132,835.6925531,43.53948633,196.707,3690.076,0
0.018299773,64.15250648,808.5379758,70.04067468,191.133,3990.549,0
0.019507559,83.36226933,781.516321,48.14458273,208.677,2355.427,0
0.024937534,69.05859372,799.8798904,49.8388156,207.727,2276.215,0
0.010980741,80.83792806,776.7738446,59.74018179,210.571,3334.587,0
0.025883483,74.97078493,795.3335985,47.70971294,209.172,2594.779,0
0.016935946,80.03306123,828.9924747,52.44307852,205.186,3250.473,0
0.024707272,66.85658449,829.7861048,53.67328776,199.25,3568.158,0
0.026201774,74.42149657,770.6305643,42.71986511,203.231,2903.793,0
0.028018047,73.15971544,789.6772275,36.76641272,215.474,2358.027,0
0.021192184,83.51613666,839.4001392,59.74600433,187.341,4010.437,0
0.03640833,67.42210448,790.9042142,65.99728064,181.713,3146.107,1
0.025082421,71.20643265,810.662824,43.71198456,205.285,3287.763,0
0.030713072,70.26213522,838.8700072,64.10031377,174.343,3895.081,1
0.015546705,70.28219631,776.0475886,56.68340986,204.573,3711.804,0
0.035568361,72.38326864,792.3728216,43.99030509,201.484,2677.323,0
0.025531759,58.50287986,810.5232547,48.97271566,195.003,3361.131,0
0.019573347,81.35780653,803.9003336,44.30751562,217.752,1960.408,0
0.026054897,84.40336924,812.132839,45.55461626,203.384,3714.196,0
0.032372562,90.205706,785.6958837,38.99053658,204.811,3225.908,0
0.023661701,91.63591454,779.7060418,50.92924775,198.357,3167.957,0
,74.61856073,770.5000537,60.41119748,200.312,3822.939,0
0.03223775,79.88703234,756.6045688,53.5779412,186.54,3051.198,0
0.017674672,74.76067534,824.3277673,45.40172607,203.562,3157.38,0
0.020461173,59.36195504,814.5191124,44.8064671,201.899,2884.053,0
0.018827254,73.90054174,802.5102496,49.19978962,206.663,3208.266,0
0.023526925,71.63992169,805.1020805,49.29240449,201.56,3160.337,0
0.020866348,78.91673846,800.1354189,51.13022093,205.489,2816.358,0
0.028319872,69.68929884,814.7847007,55.93804294,187.318,3652.996,1
0.034225319,77.86391619,775.4673587,48.9880952,192.927,3139.66,0
0.023447393,66.74405174,800.275478,41.29400171,202.824,2447.335,0
0.019491976,71.59198532,800.1917723,45.13197376,206.757,3398.342,0
0.031447239,63.94104756,813.6425494,46.40903141,194.598,2712.72,0
0.025615517,,778.4966318,48.34640896,199.942,3965.4,0
0.023099253,75.41592862,765.0080994,55.02807399,192.899,3082.294,0
0.023906612,86.66982415,795.1255299,52.72345145,195.138,3324.35,0
0.030949711,75.06886886,824.2546269,49.78347359,190.143,3033.274,0
0.031772653,90.38681583,790.8595315,46.38683766,198.495,3128.88,0
0.019778995,80.33126703,796.4502589,46.79079452,212.976,2989.974,0
0.026151255,59.8586986,814.6477753,48.55684858,203.979,2552.558,0
0.024416452,64.97073285,786.0653054,43.3512926,207.272,2668.214,0
0.025453949,75.4019565,778.0571854,40.48005213,218.389,1960.343,0
0.027077398,81.39570816,807.0287797,57.75690591,190.435,3296.542,0
0.029142598,67.61701559,748.3058776,53.17326644,176.156,5514.332,1
0.01935531,61.74240472,809.2203829,38.62579365,218.243,2179.45,0
0.033088089,75.30162761,792.2228845,39.54658954,204.546,2726.962,0
0.027050737,70.74537826,809.1022446,49.15276757,203.981,3240.949,0
0.023881328,61.11359515,831.8052155,64.21330798,182.247,3791.209,0
0.031531644,71.94977348,812.7745867,54.89550081,184.746,4389.797,0
0.03507536,51.46230275,820.6946,46.15694854,179.533,3082.056,1
0.019773362,73.62963019,811.2421663,39.66279581,211.276,2288.961,0
0.030087489,65.86572367,827.7137682,53.39688813,186.232,3472.549,0
0.015488811,81.32143983,809.3986289,60.03351803,209.747,2947.566,0
0.026800535,68.03694978,813.4902036,57.12013327,191.091,3425.552,0
0.034502549,83.09451433,800.2693131,56.64724382,184.079,3657.594,0
0.022640686,80.54366108,780.6246945,54.3831368,197.617,3825.498,0
0.029346826,84.42866355,771.449943,55.27126508,191.875,3172.234,0
0.031897915,68.83191119,794.711478,49.13290837,205.825,2973.998,0
0.027575389,70.97626624,810.6631715,67.03568818,181.336,4487.31,1
0.020664637,79.6193691,803.8114473,57.63598611,201.833,3070.5,0
0.020874734,75.84154995,789.3102942,49.27815594,212.091,2809.192,0
0.024147176,54.76727107,853.5524047,49.08018942,183.716,4196.201,1
0.021532834,80.78824099,820.1212571,45.68919215,206.878,3464.152,0
0.028373319,68.43124896,788.7717797,45.53812165,203.008,2939.969,0
0.012527779,65.23821304,794.7025528,57.54267587,216.364,3213.875,0
0.035190563,74.73961401,815.2628478,44.57221974,193.029,2261.186,0
,,777.899943,30.45418051,220.65,1345.31,0
0.033677819,76.22531047,809.6468947,50.63165675,186.993,3059.554,0
0.021500874,70.36860171,801.7897296,53.12903315,197.022,2763.785,0
0.031159867,67.1296013,824.7850364,57.55844571,189.123,4084.3,1
0.022353491,73.09035928,813.2869379,48.86976526,207.827,2915.089,0
0.019602473,66.20402927,812.7255072,61.82777974,197.912,4171.649,0
0.020242602,69.17957117,749.7954076,,189.776,4007.674,0
0.020397138,69.79214254,792.8123246,43.92663333,218.492,1794.412,0
0.020213327,,782.1675575,60.53705392,198.853,3103.195,0
,61.88422559,815.1636643,47.97565472,202.845,2966.821,0
0.023944524,79.32819693,799.1402824,54.14475081,206.914,2636.403,0
0.028125446,68.97544215,844.1499859,41.85936282,188.637,3591.013,0
0.018697136,54.55926368,836.405946,54.71883993,192.572,3583.779,0
0.022802152,81.35115276,793.4000335,50.02098851,202.56,3239.855,0
0.024122108,55.89100169,809.1237819,48.99098958,209.267,3487.335,0
0.018790224,62.6697768,787.3430445,50.41746559,211.099,2426.919,0
0.021866324,63.95353887,754.5455931,47.80849474,198.941,3780.57,0
0.028490968,74.00251021,794.3144665,56.74015769,188.623,3466.212,0
0.025841589,66.96419579,825.3575654,40.10372895,204.841,2366.795,0
0.024071553,69.63452816,799.3289774,58.45157462,197.334,2661.89,0
0.029739638,62.46050019,789.626742,58.42903297,184.045,4166.576,0
0.034600231,64.44876572,751.8341063,42.80134719,191.702,2999.958,0
0.020575864,78.32329617,794.3242229,40.18151246,212.245,2118.671,0
0.037591139,72.27533154,771.4700497,53.17518469,183.605,3795.067,1
0.028144003,,816.8646647,58.30560472,185.705,4676.026,0
0.017417665,79.18011389,818.380633,56.67997951,201.547,4619.638,0
,50.1380117,836.2102107,41.89673274,186.735,3265.225,1
0.00989858,69.9156466,793.7215417,51.43245993,208.991,3470.208,0
,74.25349931,796.2586311,,230,2383.006,0
0.020936595,69.54982571,780.155269,45.18397058,204.456,2238.03,0
0.023955952,82.11935793,794.8668826,34.21189556,214.706,2093.94,0
0.019299466,88.90714336,820.473946,65.1395307,182.44,3704.329,1
0.025022918,75.23088248,807.8972497,58.09365433,205.616,2582.873,0
0.027443253,64.78300476,794.8496925,47.75777583,199.301,2793.738,0
0.031348616,74.60980542,776.452983,48.89470327,187.562,3932.89,0
0.020428612,82.95417774,794.5810611,41.79596497,217.086,2205.284,0
0.0128225,,844.9963966,45.12490942,210.53,3761.877,0
0.017177883,95.75080287,775.805952,52.76057036,198.163,3333.06,0
0.023874766,74.80564511,841.1282603,44.32153072,193.887,4677.349,0
0.018260664,55.82739521,807.6746442,54.96095306,202.458,2881.629,0
0.01676809,78.23312421,768.7606664,50.2711422,205.761,4016.446,0
0.021917685,72.66771553,801.6668114,44.62068765,212.296,3219.055,0
0.023583898,73.83861925,811.400673,46.70100039,211.857,3425.568,0
0.010235443,58.91007154,789.9762978,38.04759808,229.097,2564.581,0
0.019830822,91.39050686,796.9771114,53.30950617,211.996,3100.083,0
0.031797203,70.67670536,,52.853773,175.276,3519.063,1
0.023932613,71.71532183,778.0299306,44.20817401,207.039,2762.579,0
0.016100221,67.10223365,787.5748639,56.75770609,210.379,3159.141,0
0.037980883,72.78643485,787.8263345,,184.13,3529.537,0
0.024581409,80.13324023,785.6354452,47.12380214,215.583,2530.04,0
0.013219648,77.67803918,792.5837558,56.46937009,215.958,2891.773,0
0.015044602,77.58349671,779.5629557,47.65834742,211.768,2696.984,0
0.028208597,82.88395781,768.5101438,58.11737005,187.531,3626.909,1
0.02550027,73.85591352,,47.53160332,202.401,3203.404,0
0.015816276,70.25346265,765.7017142,44.14000721,211.516,2307.901,0
0.019427964,84.52931308,824.7175142,46.72207447,208.076,2939.131,0
0.037524117,55.57402057,770.4465175,35.39751821,198.294,3209.21,0
0.033855141,71.68004116,791.1661514,65.17725551,185.745,3627.602,0
0.019490498,,786.7206258,43.41708407,216.016,2388.672,0
0.012505591,76.28739528,791.9133628,53.32447646,208.214,3389.879,0
0.03741182,76.38514876,827.8121568,46.9545059,185.092,2330.678,0
0.01801325,64.17417839,790.0782212,57.58918166,202.379,2889.705,0
,66.96088466,804.3116331,55.24405715,206.351,3252.081,0
0.030002624,57.28741267,834.0370033,61.16380768,179.529,3377.925,0
0.027304868,73.93137159,764.1304703,41.70988529,205.853,3211.244,0
0.021185084,77.68336802,795.8466929,50.40886567,214.67,2781.305,0
0.017644984,94.95239745,769.7204337,38.40946727,208.722,2981.448,0
0.018893326,67.58067127,795.9837502,51.25808353,207.13,2760.105,0
0.012864416,63.86135009,847.6265028,40.54483056,207.094,3807.265,0
0.032923457,78.56986897,827.3644581,54.90030458,174.099,4468.793,0
0.017591308,85.49689158,785.0819765,44.87968221,207.759,2708.325,0
0.019260001,62.58531333,813.0549148,49.02272903,209.378,3650.485,0
0.027273103,67.5169384,798.7027598,45.81061771,214.872,2225.011,0
0.026963092,68.44152719,799.2607287,51.33358342,205.56,2272.852,0
0.028716872,67.93923059,792.7132741,42.46547457,197.1,3119.944,0
0.024574503,91.26941873,744.6137891,51.61947647,176.541,4452.38,0
0.024032042,78.35986022,793.8770438,45.75183656,205.995,2211.405,0
0.025909513,70.51689935,816.2209266,46.02170273,202.545,3272.451,0
0.022996723,61.51046226,780.0426928,52.91087757,204.653,2708.815,0
0.035867386,72.58878533,809.0743568,59.81780408,179.293,3152.035,1
0.026107064,63.47133342,816.2873848,41.76460092,206.028,2760.878,0
0.020053062,79.75298568,826.7511145,39.01173401,208.898,2915.885,0
0.029328648,100,795.0169323,46.85342043,195.049,2793.728,0
0.023875604,69.56662384,854.5581887,50.82163125,186.989,3603.307,0
0.036968858,51.31374533,818.6828169,53.11365035,181.137,3247.071,1
0.028649741,55.4574929,814.1756812,48.64882951,199.498,3486.871,0
0.024074562,71.47719036,791.3957187,36.21172726,214.205,2416.855,0
0.034244661,72.67206441,778.8688969,51.51433566,190.592,3069.257,0
0.030319874,71.22156235,789.1325783,47.02486879,196.974,3159.456,0
0.023669471,65.28836354,805.7786528,47.31265442,209.629,2513.035,0
0.017202567,56.47713065,846.5125758,46.44946065,193.573,4021.595,0
0.025984825,55.74833277,824.0157921,50.79387593,194.761,3346.184,0
0.018670412,,860,57.21427364,177.844,4604.979,0
0.023680553,79.3060193,795.7122907,41.07554004,209.971,3156.091,0
0.027057291,66.82746788,809.2596897,47.35332009,201.36,3264.808,0
0.018149753,78.66887595,776.0912682,39.9901302,213.002,2959.847,0
0.024408143,67.53688899,803.8041207,47.86031302,202.694,3070.072,0
0.024732103,75.07064087,801.1080992,49.2166313,202.52,2914.736,0
0.037770504,58.73365721,777.4291026,51.99752106,183.252,3459.128,0
0.025237033,87.3930404,814.8241903,59.55731813,191.136,4363.702,0
0.028571179,73.09672465,806.623725,42.15166527,207.725,2330.468,0
0.022963444,73.12704601,802.4028457,38.80879219,219.011,2004.305,0
0.016907868,66.42488398,781.7093292,47.75413552,210.507,2465.78,0
0.024618854,71.18280554,820.7797284,44.82144914,211.137,2912.198,0
0.031807188,75.80681906,802.0493574,49.19511633,202.15,2657.747,0
0.017821173,70.56204362,810.8173803,58.35314578,205.218,3075.932,0
0.008794531,64.63630081,801.3398769,40.42274622,230,1642.484,0
0.016975555,76.19249557,803.0895943,57.00665658,210.591,2798.867,0
0.018700627,63.54671663,798.5912157,53.97109811,202.091,2979.067,0
0.027528576,75.14138493,818.0503643,55.4241958,194.169,3020.353,0
0.026683767,91.65518107,799.9278499,59.4275651,195.658,4066.126,0
0.03243939,71.00147287,773.761659,48.99886036,193.324,3381.291,0
0.017679164,79.92613597,827.9135587,62.13967927,208.472,3071.049,0
0.023520491,66.73022424,796.8153712,66.24856757,190.316,3895.33,0
0.015266585,67.35253214,856.8444389,56.54216468,184.464,4399.094,0
0.026908006,73.86865029,856.7428977,46.21061126,181.62,5030.075,1
0.016112888,68.82897339,784.8975291,50.48266207,214.289,3222.13,0
0.037827825,65.96705543,835.8265544,50.32492923,167.133,4809.476,1
0.022579899,68.53354914,780.9983753,52.04199414,203.814,3139.17,0
0.031674054,78.87190885,785.5213659,50.20743465,192.476,3513.443,1
0.031372126,48.89846223,809.9626083,45.93997944,194.172,2979.564,0
0.026149588,61.95528759,799.9610663,57.36200447,189.551,3408.005,0
0.02999627,64.54898663,791.3519808,43.59531314,206.221,2964.235,0
0.018215916,68.65670948,823.2961726,56.91988,200.037,4522.447,0
0.021701511,78.96636004,750.6299635,51.94723501,190.004,3487.806,0
0.027453233,82.06258453,772.1177003,59.52848367,197.383,3961.252,0
0.021092928,76.93912118,825.8563736,44.21570084,202.92,3346.302,0
0.023691974,66.39882855,797.174728,62.12726887,195.268,3353.14,0
0.023506915,72.0482821,797.1811193,56.94305899,208.184,2598.103,0
0.015099898,68.48225792,797.079233,28,230,1388.086,0
0.028624502,80.97636315,819.6242116,40.05157951,199.563,2509.284,0
0.029549567,80.54541749,762.094955,,176.915,4264.512,1
0.027845083,82.0346138,789.0470269,50.08645748,204.999,2473.641,0
0.01848755,69.41589414,787.3458663,50.76562882,208.399,3573.647,0
0.021876273,80.20249338,808.7447449,34.14556387,217.773,1922.354,0
0.033069041,62.24228258,824.9945773,46.38630152,200.134,2830.186,0
0.011193419,75.85943569,769.7577929,44.82805068,211.07,2587.124,0
0.016856957,70.60010716,796.9369334,45.31972178,220.029,2475.508,0
0.032089641,78.83533422,790.4979366,52.92616638,188.93,3550.871,0
0.025728902,64.83950028,860,51.96446463,176.914,5654.59,1
0.005,70.68047851,823.4311758,47.47230782,221.578,2450.498,0
0.032174931,65.85197042,786.9735063,61.12738985,187.142,3835.023,1
0.005285714,79.00786214,760.172942,38.48167547,217.736,2618.593,0
0.028037265,73.36098186,819.3135019,54.57487553,202.388,3180.756,0
0.019033247,71.74703409,813.996325,34.88922776,218.982,2134.594,0
0.019066529,73.8857706,776.2900885,60.10604504,197.137,3490.813,0
0.02456722,77.0821908,776.2166189,37.12074472,210.262,2446.219,0
0.023149685,64.03628128,824.9322462,51.44656457,194.177,3750.052,0
0.029382853,65.57300249,838.9719157,37.15697003,190.919,3138.372,0
0.037874948,77.81360175,801.9725435,55.52579479,179.242,3439.981,1
0.029532625,84.26979143,787.6997628,49.73051191,195.848,3372.083,0
0.012839417,82.32237662,,61.90191915,198,4035.609,0
0.020904869,70.29766515,786.9294817,48.05405461,207.161,2871.361,0
0.022748339,72.22637662,808.3428552,32.45681283,212.795,2098.197,0
0.023583965,72.22959081,787.8087803,28.78759068,223.118,1308.964,0
0.013054506,70.34052859,789.7984141,39.73500844,214.542,2701.945,0
0.030465013,84.62628437,762.9197972,40.55756363,202.074,2790.925,0
0.017330901,73.26414039,786.2341116,44.97433712,207.312,3127.428,0
0.015450852,,790.1161214,55.62374171,208.524,2690.203,0
0.022004101,85.27934417,758.9970221,54.55077327,196.706,3751.34,0
0.024404529,71.79365075,819.0423537,57.03177392,193.345,3842.628,1
0.028189843,82.86863182,775.976121,54.72493365,196.257,3934.525,1
0.033175071,69.99953066,818.0565347,41.66448785,194.564,2719.937,0
0.017141523,79.29462533,800.6843525,48.7811739,203.232,2940.104,0
0.02341757,71.1039933,826.6671392,44.35743594,212.927,2639.468,0
0.028412005,82.11448716,797.6751247,52.91830156,192.433,3506.902,0
0.023870384,69.00804661,815.6340431,56.12768171,197.076,4402.487,0
0.017544457,58.81950387,799.967516,41.11257981,213.043,2717.965,0
0.010954029,74.21184345,798.6754933,53.53290509,224.822,3358.522,0
0.031347516,84.7476116,777.5720448,46.84100824,192.923,3162.1,0
0.0237606,73.68627872,822.5527609,54.42956555,192.969,3896.518,0
0.026677144,69.44400694,781.1972847,51.00731058,189.414,3166.816,0
0.01621902,75.72850698,790.0828314,46.04182488,221.251,2400.08,0
0.017699599,72.65526129,791.034991,72,195.818,4006.279,0
0.032851071,67.99544378,821.5507306,43.95203537,180.753,3016.673,0
0.017838093,81.3153839,806.4734976,48.03190761,220.966,2080.793,0
0.034394089,72.93097121,803.1725465,63.65490875,179.725,3663.404,1
0.016990076,78.67185515,790.5432646,53.37413653,209.334,3576.676,0
0.018349562,84.91855841,756.4494704,50.41133836,203.055,4165.594,0
0.025537691,68.719609,772.5697357,47.50597394,201.105,3363.304,0
0.013682726,53.71142735,773.2170458,42.91340281,200.747,3317.078,0
0.016714902,78.65938192,818.4026906,40.1901535,210.78,1966.715,0
0.023297605,76.63953343,784.2736635,37.47058865,213.553,2976.436,0
