metal_impurity,humidity,capacity,residual_li,quality_defect
0.02336621,61.24718736,200.289,2637.983,0
0.026580422,60.3749294,186.431,3619.989,0
0.026883562,32.31328543,215.188,1962.935,0
0.028545254,57.72491652,193.994,3140.669,0
0.021819509,49.79172686,205.287,2820.26,0
0.025630661,56.76033971,198.143,3673.815,0
0.025206682,51.98255727,192.55,2848.369,0
0.02674166,49.20623973,195.222,3801.506,0
0.026663986,47.99962102,195.563,3539.1,0
,,204.29,4198.298,0
0.020921323,47.87612925,188.274,4111.55,1
0.022360112,57.14228724,172.503,4865.744,1
0.027982637,38.22768454,201.851,2532.458,0
0.020689245,61.92200855,197.229,3209.578,0
0.025693467,45.8111421,196.814,3548.344,0
0.015071914,48.21308519,214.27,2452.895,0
0.028690248,61.91213988,184.474,3001.508,1
0.024204159,54.9468175,196.879,2899.306,0
0.023894166,50.87777827,204.759,3514.598,0
0.024687609,36.31270497,212.508,2691.727,0
0.023624415,68.45239595,175.439,4287.716,1
0.02045422,42.5796456,213.231,2532.317,0
0.033675887,49.14336846,194.76,3027.129,0
,44.37801943,195.02,3068.258,0
0.028430218,50.22847856,196.508,3326.602,0
0.027329928,52.08182139,195.31,3593.131,0
0.032996637,55.95101749,186.464,3279.231,0
0.016935726,61.85293495,195.357,3335.624,0
0.015519337,,210.425,3819.022,0
0.019967316,59.6275754,193.576,2886.196,0
0.023837466,47.52033813,201.627,2909.723,0
0.02681535,35.00953829,205.198,1856.477,0
0.020072735,48.84089302,208.284,2477.093,0
0.016481273,,196.256,4063.419,0
0.018408074,66.13642049,199.707,4124.868,0
0.023628179,47.30828597,202.671,3481.073,0
0.035728085,36.58464273,176.577,4831.16,1
0.018935249,43.32490396,200.476,3388.714,0
0.025583618,42.91174028,207.175,2637.748,0
0.021088396,51.97860336,206.81,2564.551,0
0.020367795,56.28717439,203.84,3202.481,0
0.007784942,48.52589782,213.838,2933.366,0
0.026608695,44.46634672,205.823,2693.877,0
0.026790771,53.90880153,202.486,3143.976,0
0.018609301,37.25531599,216.44,3203.259,0
0.021885482,48.52124269,199.632,2815.722,0
0.030283429,44.12221009,200.164,3201.909,0
0.019633134,59.83480499,189.947,4068.809,0
0.035876488,53.80039914,188.32,3480.661,1
0.028148254,47.70195454,197.894,2940.059,0
0.034617069,43.90536996,198.961,2636.887,0
0.016302586,52.44722851,211.027,3380.185,0
0.028265557,51.44502405,192.237,3265.005,0
0.03680995,40.05686027,195.303,2962.088,0
0.023965281,54.24792101,199.351,3252.974,0
0.022936973,63.61066374,195.599,3715.53,0
0.014547506,60.36441487,208.928,2503.105,0
0.022107081,42.2722641,205.005,3811.085,0
0.02224115,51.37139369,199.044,4137.824,0
0.022200273,57.59104951,197.014,3793.857,0
0.022476999,57.94118699,204.962,3413.095,0
0.021030995,35.03428196,216.513,2456.807,0
0.035226355,35.06592129,196.33,1975.884,0
0.029356808,63.11122279,186.736,4224.402,0
0.032336351,42.91872567,190.25,2750.183,0
0.015020208,48.65547561,203.223,3912.471,0
0.015230615,57.78901899,210.247,3568.995,0
0.027572081,52.63784056,198.152,3627.684,0
0.029876648,44.85999222,202.273,3312.066,0
0.037862389,71.84066083,171.119,4895.175,1
0.016689089,63.01271947,191.925,3676.444,0
0.030136222,39.27020071,208.341,2111.305,0
0.022938355,42.91077184,208.177,3323.17,0
0.029761658,49.57126095,196.359,3152.528,0
0.011602034,40.55853852,222.285,2986.539,0
0.02581824,36.90558653,200.022,3882.349,0
0.027309259,46.77565761,182.227,4513.413,0
0.023796135,46.20542715,195.841,3360.227,0
0.032290145,46.6596689,195.77,2443.435,0
0.011544669,42.94240242,211.15,3133.959,0
0.028235831,38.36399225,207.226,2255.52,0
0.041365634,41.09343797,194.88,2472.282,0
0.028346692,57.33712814,173.456,5019.84,0
0.023970645,54.58862476,188.573,4311.031,0
0.024116193,54.63735864,198.858,2647.714,0
0.014504148,49.29495393,213.866,2554.739,0
0.031066431,53.59098812,196.788,2718.666,0
0.030918328,46.85166005,200.169,2900.728,0
0.040308089,54.1981032,183.607,3607.422,1
0.029402866,62.0792326,176.32,5013.646,1
0.035684127,46.2878708,194.153,3464.038,0
0.026187715,53.05062964,182.432,4546.589,0
0.015520662,48.10875606,203.761,3655.056,0
,44.18574356,193.163,4225.715,0
0.023823871,52.88686881,205.669,2310.293,0
0.030786598,58.81791513,188.639,3330.528,0
0.026927122,40.69630113,207.282,2745.663,0
0.022603428,,212.509,2357.258,0
0.014685191,61.39634088,207.133,3292.996,0
0.02148884,55.44248656,192.873,4208.414,0
0.013631451,46.8764195,217.108,2603.349,0
0.02681834,62.22443288,188.99,3802.62,0
0.031088551,43.48009325,166.779,4108.189,1
0.027836378,44.51842262,203.212,1951.128,0
0.027760691,46.716141,197.119,2519.925,0
0.021997114,42.20426225,210.643,2854.367,0
0.013323185,51.00832244,218.54,2295.155,0
0.030884228,41.6674109,201.304,2904.862,0
0.036078761,44.78939449,194.111,2520.257,0
0.01819222,56.76808954,193.642,3823.926,0
0.025324479,55.82791449,192.713,3346.443,0
0.016124299,38.12850517,219.114,3623.835,0
0.02596102,45.43829819,206.265,2693.258,0
0.022739969,49.10226408,200.946,3516.001,0
0.024455571,49.66464604,204.145,3136.677,0
0.026322866,42.26333976,204.041,2651.931,0
0.030353276,67.44915471,179.085,4173.768,0
0.026131932,58.77123823,188.69,3533.455,0
0.027137587,57.49573854,176.285,4971.433,0
0.022561561,51.31344572,209.08,2835.362,0
,62.05587085,204.479,3268.502,0
0.038144099,46.91200718,186.246,3358.598,0
0.023650164,53.9181915,196.861,2890.533,0
0.034309765,51.02582155,181.177,2973.301,1
0.028379869,46.73722644,195.348,2874.815,0
0.026969714,58.42342418,186.595,4095.238,0
0.029326809,38.92870657,202.263,2724.895,0
0.021733098,70.58401,189.523,4228.362,0
0.026631103,41.42382885,202.563,3145.178,0
0.026562238,62.58131773,192.151,4999.037,0
0.028265938,55.96486382,198.003,3470.532,0
0.013856234,60.89268856,191.354,4607.297,0
0.025126853,43.41520044,205.326,2098.833,0
0.027676809,49.89373437,189.218,3688.585,0
0.029659072,,203.641,2152.041,0
,47.5268621,200.23,3023.386,0
0.015281273,37.99954416,223.943,2699.349,0
0.032272351,52.61032874,194.988,3028.504,0
0.023564554,50.12302379,199.141,2770.019,0
0.026810185,63.32989501,191.676,3296.304,0
0.017402367,57.62025976,188.993,5040.006,1
0.037277825,46.1650684,189.475,3160.339,0
0.025157988,54.4823668,197.951,3192.829,0
0.021836,63.63899142,198.912,3600.229,0
0.024334253,39.14606662,212.115,2070.672,0
0.032281412,42.67152158,204.9,2117.26,0
0.021225799,68.00952631,187.458,4720.798,0
0.029231392,52.55742906,197.14,2988.077,0
0.019855468,56.62074646,189.62,5347.073,0
0.036799777,28,201.822,1977.02,0
0.026866739,63.92851164,166.833,6538.841,1
0.026959707,56.16586679,187.423,3437.718,0
0.029158244,51.68243508,196.258,3121.577,0
0.018488786,29.50649257,206.975,3326.311,0
0.012832778,43.34831829,216.161,2971.222,0
0.02077188,43.06776023,198.135,3024.441,0
0.017147347,52.60332707,210.142,3814.824,0
0.022926836,51.42377726,208.005,3119.857,0
0.017641895,56.2880132,202.31,3408.952,0
0.020065573,31.22563451,217.414,2160.325,0
0.020301957,47.63425532,207.616,3105.12,0
0.039421545,52.53274913,185.077,3622.237,1
0.020399456,46.0379264,196.707,3419.326,0
0.024906429,43.76662953,211.191,3045.774,0
0.02273438,35.22016802,221.705,1710.356,0
0.012059056,48.1375154,213.488,2970.85,0
0.023389156,54.44180651,191.09,3177.076,0
0.020977431,49.68853824,205.959,3428.655,0
0.029778258,55.86547021,196.047,3046.646,0
0.020466757,51.26006213,190.748,3536.105,0
0.02725177,51.80312738,197.031,2999.322,0
0.019615616,55.02006223,193.18,3419.638,0
0.01451449,47.46336739,202.803,3540.429,0
0.027241839,72,178.468,4895.4,1
0.031755876,41.27801806,187.337,3955.807,0
0.036526045,68.0165502,178.281,4056.563,1
0.028414891,49.05465418,198.911,2819.826,0
0.033101535,49.08194291,200.092,2952.339,0
0.021957888,42.70495083,201.241,2826.065,0
,42.73699989,211.722,3239.317,0
0.031282188,53.21611314,181.735,2920.597,0
0.018574891,37.09442194,223.073,2567.999,0
0.019663652,28,227.707,1419.001,0
0.01405337,29.89943464,227.7,2606.767,0
0.01950796,67.81765951,188.931,4247.794,0
0.028834789,52.95804718,198.485,3864.805,0
0.03642239,33.92522146,200.784,2747.328,0
,60.11783397,193.558,2845.468,0
0.024014585,,195.176,2904.733,0
0.019195376,43.38864954,218.998,2052.437,0
,35.76681074,218.23,2292.868,0
0.016745354,52.28961137,199.198,3740.361,0
0.016418854,39.14035426,195.334,3594.672,0
0.022828265,50.7462338,202.344,2620.647,0
0.019696779,56.7908108,206.918,2552.869,0
0.033827581,56.62647809,194.863,3406.018,0
0.006018698,39.54454643,226.529,2464.44,0
0.025617706,43.63228875,191.29,3481.314,0
0.030576088,40.9636234,207.257,2601.199,0
0.018676064,58.90157155,190.132,3988.138,1
0.019682218,48.16917379,206.054,3216.213,0
0.022022764,40.51222867,210.699,1627.929,0
0.023886384,61.52279163,195.064,4029.403,0
0.035692688,41.34107819,191.78,3144.874,0
0.032166901,44.5613859,198.291,3101.349,0
0.026657059,38.77141537,206.713,2214.317,0
0.007322054,46.73816863,197.26,5071.575,0
0.028125543,42.88973778,197.302,2501.83,0
0.019312784,38.72876466,222.015,2218.854,0
0.013468642,43.77013095,221.261,2271.515,0
0.02627761,51.71809057,200.241,2964.455,0
0.028657073,52.23884832,196.109,4175.058,0
0.037076783,42.29036039,203.551,1930.424,0
0.021828468,46.06768316,202.874,2388.983,0
0.021493994,46.30946233,197.937,3787.593,0
0.017082381,57.52837891,206.326,3376.373,0
0.022470879,53.63635945,196.866,3248.371,0
0.025805907,41.29796769,187.62,3257.978,0
0.016786127,47.16815725,209.912,2393.508,0
0.015797651,36.71617088,218.023,2684.108,0
0.012162909,37.53991786,223.422,1803.58,0
0.019755452,64.23205891,204.468,3447.726,0
0.019970604,,204.147,2868.168,0
0.033102739,56.00806251,183.896,4448.336,0
0.019664073,39.6259479,206.589,3160.726,0
0.014297565,61.47430189,211.294,3137.588,0
0.02503087,41.75694545,202.297,3206.765,0
0.021691395,62.06469053,193.026,4250.896,0
0.030897426,59.19065683,185.547,3479.611,1
0.017173827,62.55817201,198.31,3425.898,0
0.016673346,,204.251,3556.47,0
0.020614509,54.76546699,201.789,3153.805,0
0.014891866,62.08488314,199.191,3903.208,0
0.034346648,65.10460194,174.738,4152.75,0
0.021352137,46.96104435,210.858,2453.622,0
0.017615969,52.93035992,210.072,2968.454,0
0.019638141,65.8361614,183.46,4641.73,1
0.02907673,56.29015165,193.596,2995.343,0
0.033083794,46.76412925,177.924,3950.503,1
0.022749473,49.69505599,209.64,2598.319,0
0.015410697,53.65989512,201.79,3474.861,0
0.035209441,60.60486107,186.127,3964.951,0
0.017238747,51.8417473,207.93,2515.661,0
0.027944697,32.89638506,211.295,2555.733,0
0.011726137,39.18215886,222.426,1683.712,0
0.021603991,55.70838598,205.028,3662.307,0
0.026772291,55.47565624,197.384,3621.585,0
0.01760724,57.60522235,205.844,3297.402,0
0.014374428,61.10196054,199.275,4064.272,0
0.017511326,47.04659744,192.715,3199.362,0
0.01549139,56.32740282,210.78,2926.219,0
0.023388079,48.01132943,202.424,2959.13,0
0.016742945,51.44712086,212.212,3370.439,0
0.028429798,44.09541048,198.525,2210.124,0
0.01900116,67.87264778,200.274,3843.394,0
0.030718228,53.99091549,201.443,3347.217,0
0.018407759,38.27695595,222.751,2637.144,0
0.033728437,49.89471258,176.817,3543.85,0
0.025478172,50.52925218,204.245,3292.929,0
0.021533741,40.66891842,208.907,2272.575,0
0.031920947,36.61432284,208.15,2266.543,0
0.017632041,38.45892746,214.144,2667.868,0
0.021404383,47.60817708,205.006,2752.746,0
0.026269676,61.06389923,198.322,3661.057,0
0.030910254,41.04153739,192.811,3550.94,0
0.027408036,48.4942352,197.571,3454.15,0
0.010991588,38.9833342,218.975,3125.385,0
0.012589194,50.81650018,222.46,1791.992,0
0.012193996,51.35228849,212.687,3166.415,0
0.036221545,54.99111113,182.909,3798.88,0
0.017170471,45.4138965,219.356,3219.014,0
0.031217319,51.91569905,190.822,3500.129,0
0.027227026,50.66311665,190.169,3933.054,0
0.023856054,63.80656192,185.535,4098.462,0
0.023050175,57.7769176,185.81,3409.902,0
0.026681999,56.2854565,193.086,3370.699,0
0.033630557,47.83624986,189.844,3148.272,0
0.019588214,41.48723419,220.897,1973.582,0
0.032214159,,167.333,5183.642,1
0.026859255,52.69700231,204.082,3327.848,0
0.024262458,58.61622198,195.49,3451.987,0
0.035056885,56.60937527,190.977,3359.417,1
0.030643515,52.375642,187.281,3726.179,0
0.019609974,51.79655963,195.093,4265.181,0
0.0258297,48.6250162,206.326,2853.02,0
0.032901516,41.65635657,198.5,3011.463,0
0.030959973,47.12803113,195.766,3404.052,0
0.014826996,54.67305138,208.249,3426.823,0
0.019213396,52.58062301,212.653,2851.293,0
0.032221741,47.62724232,189.399,3153.48,0
0.017713716,40.97066605,213.411,2562.178,0
0.029095622,53.1066985,197.021,2885,0
0.027670189,42.16158806,178.825,4267.475,1
0.012277391,48.51587808,215.417,2758.094,0
0.026052722,,193.004,3733.291,0
0.025126584,47.88196822,207.609,2943.843,0
0.019507913,49.7798524,207.043,2969.02,0
0.012386114,52.69870586,214.558,2575.517,0
0.029375579,41.71342703,207.754,2838.696,0
0.018955824,41.51177534,216.318,1836.939,0
0.033206028,53.17494291,188.161,3043.077,0
0.026231094,46.57621612,198.154,3033.133,0
0.016203583,55.79113588,198.067,3543.571,0
0.036641845,46.03784718,196.648,2308.397,0
0.032133428,49.44431915,190.471,2779.868,0
0.026719826,52.95258761,193.578,3397.741,0
0.025896591,54.87458971,200.64,2997.693,0
0.019596432,,208.798,2763.98,0
0.027660961,41.69165396,206.276,2943.996,0
0.017901829,40.15498169,215.727,3783.454,0
0.026111839,43.078278,210.789,2304.43,0
0.021540025,44.95972536,207.303,2426.81,0
0.020490144,59.67629906,199.418,3511.455,0
0.022275573,45.06038046,208.965,3015.954,0
0.025006572,28.91543154,214.955,2058.114,0
0.029835807,60.49126306,188.534,4280.289,0
0.034948079,40.09728695,206.122,2018.584,0
0.020671395,55.75287452,212.194,3138.775,0
0.041573272,59.66994188,164.4,4586.734,0
0.019066845,45.48289048,213.472,2492.288,0
0.015029303,43.02764793,212.748,2618.781,0
0.032991637,48.30953955,191.672,2743.248,0
0.019274578,38.27346187,208.602,2510.18,0
0.027323256,38.66402047,208.924,2858.685,0
0.033829312,49.3963477,183.766,3734.821,1
0.030383098,48.37351197,194.402,2574.413,0
,38.79932915,229.161,2395.55,0
0.03109565,42.15344482,190.85,3288.91,0
0.025886672,45.48729105,194.439,3088.723,0
0.015900571,49.09409682,216.934,1981.376,0
0.033505487,45.99210898,183.936,4199.71,0
0.02277763,41.719714,191.526,5840.882,0
0.011415623,48.72904915,218.791,2860.076,0
0.026732277,57.50333839,192.287,4611.426,0
0.034556946,67.03954663,170.01,3718.829,1
0.020761763,59.72926921,200.232,2880.489,0
0.023784438,46.75745755,187.22,3586.634,0
0.025381643,45.44223518,188.944,3549.301,0
0.022660027,55.69079919,209.501,3586.244,0
0.036186256,48.17961982,190.949,3363.55,0
0.031782513,49.77532376,197.645,2652.872,0
0.03242424,45.19634099,192.794,3131.017,0
0.02274467,63.79609592,189.915,4343.4,0
0.022053695,37.08499983,219.299,2363.545,0
0.029903746,41.88795619,211.551,2119.408,0
0.015232503,51.38401353,209.931,2568.952,0
0.007056671,45.96959405,222.856,1785.952,0
0.023394396,44.6668709,192.24,4209.02,0
0.021880822,43.49379552,203.366,4049.283,0
0.014566743,51.61500165,214.158,3006.533,0
0.013470913,47.58300401,215.995,3169.377,0
0.028102105,31.82112442,215.45,3020.44,0
0.020991277,47.41523894,203.918,3534.176,0
0.014839866,64.23214984,208.556,2835.296,0
0.026621667,56.07843111,187.322,4511.738,0
0.040885462,36.49099696,205.762,1828.949,0
0.015413634,49.85855261,212.085,3026.419,0
0.028873456,39.07796105,203.768,3277.334,0
0.029581574,43.1703241,189.5,3824.087,0
0.022381605,31.99200526,216.829,2070.787,0
0.023356492,39.18950443,205.519,2517.756,0
0.021816035,60.5532082,194.898,3660.257,0
0.026736659,60.84906796,200.084,3731.872,0
0.005,44.65479728,226.044,2139.133,0
0.020220457,43.85964493,193.402,4150.763,0
0.01379884,56.17445003,201.134,3698.478,0
0.026470462,48.61925284,196.463,3197.521,0
0.026644498,42.92877999,199.529,3240.814,0
0.018074177,43.24227397,212.907,3002.236,0
0.025184783,62.20442814,188.109,4324.203,0
0.027749378,39.61147282,203.873,2247.125,0
0.015469247,36.44747745,228.499,1883.051,0
0.024416931,60.16659277,192.907,3327.159,0
0.025768312,59.21509212,194.413,3100.232,0
0.025326314,42.11830731,202.426,2606.302,0
0.022633306,49.34986784,209.163,3196.549,0
0.026537562,47.96944307,202.053,2491.954,0
0.025420533,55.66599577,208.074,1848.558,0
0.027680197,41.12237974,203.842,2380.854,0
0.01259983,50.38459704,212.31,2900.243,0
0.023654479,62.80479528,193.088,3515.381,0
0.019933138,45.4991393,198.963,3749.917,0
0.023036083,48.11518653,200.079,2585.281,0
0.023093462,47.70705427,208.405,2076.665,0
0.015173869,66.56292131,186.593,3949.063,0
0.023021935,45.68472165,196.586,2776.782,0
0.028293112,41.30625787,202.257,2798.699,0
0.019749706,55.06801535,204.479,4080.632,0
0.016189352,53.49814493,208.556,2931.312,0
0.027422659,61.02912585,188.479,3248.796,0
0.031240603,56.17835358,189.459,3259.175,0
0.017436027,47.98969919,209.112,3572.656,0
0.019385684,54.5394431,188.363,5441.553,1
0.017537315,65.54120538,179.663,5378.384,1
0.017547876,,202.701,3097.429,0
0.027636309,35.7993537,212.771,2166.907,0
0.03015661,67.31637887,172.776,4025.141,1
0.025916188,43.93714114,203.831,2356.075,0
0.023454065,48.12667349,205.865,2788.405,0
0.027920264,48.59269092,194.731,3058.49,0
0.022517834,54.74705934,198.64,2920.072,0
0.021129894,50.70278352,209.735,2730.723,0
0.029507089,44.67250132,196.864,3409.349,0
0.032003868,47.90128851,204.555,2997.766,0
0.0293466,54.96543141,193.2,2960.898,0
0.03064715,44.95007724,197.21,2575.621,0
0.019388461,55.56300411,205.992,2845.083,0
0.013042655,63.72890564,203.107,3428.164,0
0.020531715,46.13657085,205.12,2841.132,0
0.020601495,59.96194253,199.276,4067.978,0
0.011987706,50.31966002,221.873,2906.474,0
0.023451332,49.00518291,204.555,2299.037,0
0.023905768,42.21830567,207.527,2462.23,0
0.02524082,41.96532317,200.815,2595.145,0
0.020369647,61.29548206,193.042,3915.727,0
0.01022429,51.62744982,213.723,3602.934,0
0.011786172,49.69050936,213.056,2939.765,0
0.031578831,63.44489498,186.385,3778.756,0
0.018716821,60.86986425,200.772,3743.9,0
0.039814231,42.24373753,193.104,2682.631,0
0.023968983,45.76273908,195.308,3718.275,0
0.022145676,47.29269011,199.14,3408.405,0
0.025421514,46.11370822,190.641,3616.818,0
0.025088682,50.0357743,205.68,2598.782,0
0.033658602,43.99912192,190.447,3443.165,1
0.016608393,56.94341754,191.664,4079.474,0
0.021749894,66.62636913,185.813,3812.601,0
0.015076222,49.6485497,206.622,2501.156,0
0.024875284,49.96010985,198.445,2629.95,0
0.024147972,52.89193382,203.989,3068.879,0
0.016486591,47.47733505,202.318,3468.311,0
0.023245632,42.51363227,215.795,2404.085,0
0.026299306,52.03001485,194.386,2995.578,0
0.029596048,45.8136658,198.606,3166.516,0
0.032169663,54.15191468,182.532,3445.262,0
0.018752852,53.21445175,198.067,3606.547,0
0.031539313,50.68108956,189.85,3450.415,0
0.02047532,65.6882135,192.17,4274.58,0
0.023608633,56.96749842,192.433,3500.151,0
0.017300516,65.0226044,200.554,3314.118,0
0.016003764,42.07468396,220.432,2547.326,0
0.024902529,52.51729485,179.282,5223.865,1
0.034380389,49.065956,202.525,3163.685,0
0.022786725,61.57342942,181.424,4632.662,1
0.016029852,,210.134,2970.8,0
0.013024851,46.72880713,219.246,3014.79,0
0.023323799,63.86971666,194.209,3515.595,0
0.010869347,52.26288142,213.875,2816.267,0
0.037988922,54.04845793,183.746,3080.461,0
0.018950734,52.71242138,192.693,3841.823,0
,44.89494686,214.172,1960.296,0
0.021672203,61.07556512,196.796,3687.341,0
0.02131521,,204.765,3308.809,0
0.024766064,59.45313711,197.681,2916.198,0
0.04611001,50.53402529,183.172,2853.596,1
0.028500401,46.94292785,194.865,3114.522,0
0.025186347,37.44783867,202.955,2955.349,0
0.030134867,50.15305765,188.965,2854.602,0
0.033079597,52.82807782,172.4,5098.751,1
0.014267728,43.91814596,213.049,2224.133,0
0.019904638,64.58072954,195.591,3116.223,0
0.026242655,54.59567385,205.231,2589.502,0
0.043718611,64.30776416,172.901,4074.945,1
0.012639931,45.749629,206.513,3635.874,0
0.021505818,49.7258064,180.645,4805.586,1
0.026365279,46.05629857,189.898,3087.822,0
0.023808129,46.9423599,200.112,3172.133,0
0.022903706,34.65854473,209.175,3118.601,0
,42.32675294,210.19,2582.256,0
0.017398532,39.52770874,211.533,2796.29,0
0.017523225,46.44102757,215.407,2645.669,0
0.022848758,56.6976371,198.4,3544.437,0
0.026837431,37.50770807,207.018,3070.839,0
0.033361696,64.40424694,171.171,4321.876,1
0.022356778,37.35052901,200.003,3660.477,0
0.022499076,54.6528752,184.866,4885.299,0
0.021770687,51.97135903,195.32,3249.044,0
0.027595989,43.727834,202.024,2616.915,0
0.0167829,50.60222534,216.305,2951.735,0
0.035746664,53.62282175,187.025,3688.382,0
0.020577289,52.33774259,202.683,2941.077,0
,43.42254682,190.923,3677.163,0
0.018783998,55.12937722,202.523,3822.976,0
0.028639868,55.08471787,193.769,3193.725,0
0.026258597,43.30438423,182.907,3987.957,1
0.026601284,38.73910714,195.126,3659.759,0
0.025598496,56.88628185,184.186,4468.598,0
0.01939315,32.06466599,218.86,2074.679,0
0.023097965,61.03556088,195.569,3377.026,0
0.020874025,44.6564802,213.654,2684.131,0
0.017988081,48.36887716,200.195,3339.476,0
0.016356357,45.85271788,215.282,2280.771,0
0.032166449,67.42221502,190.172,3709.979,0
0.021392981,35.00729583,217.52,2746.555,0
0.019299679,34.38269621,222.285,1257.149,0
0.021253971,50.47795413,208.495,3160.401,0
0.025604385,70.4071979,180.786,3920.117,0
0.021531068,57.87453128,202.215,3665.282,0
0.029679279,50.03536985,198.342,3612.507,0
0.028968702,54.30393223,202.177,2961.701,0
0.028529633,52.95824026,169.99,4369.187,1
0.023364132,33.89013031,216.824,2162.623,0
0.027611466,54.15042509,192.918,3007.984,0
0.01574044,50.17826432,204.367,3812.544,0
0.02584039,41.69481342,210.86,2706.603,0
0.007763783,52.22574763,223.149,2685.028,0
0.02225883,46.4101629,189.433,3741.125,0
0.012137285,57.78064274,215.296,2778.727,0
0.017795579,50.47891891,208.945,2935.333,0
0.030763323,40.75553611,198.032,2527.014,0
0.021356293,66.0889064,198.18,3700.023,0
0.029722597,41.61078579,195.883,2944.645,0
0.027505707,50.32880357,201.083,2916.845,0
0.030201974,36.94282107,191.94,3284.27,0
0.021598201,53.47557966,194.423,3653.953,0
0.018698539,51.75518418,204.759,3316.867,0
0.029921714,44.9793668,187.39,4510.717,0
0.015054597,43.73093929,222.843,1578.601,0
0.026585376,49.95619788,193.879,3595.571,0
0.028864165,41.11387016,216.128,2328.154,0
0.026122085,35.61512264,212.959,1936.758,0
0.02926384,56.96653729,194.226,2470.491,0
0.029360915,52.63665144,194.674,2380.662,0
0.016880026,58.46238621,194.673,3937.657,0
0.043872477,43.65247972,183.638,3129.899,0
0.035088208,46.95549765,190.919,3414.248,0
0.041082323,59.47044082,182.501,3672.27,1
0.023372892,63.62692606,193.449,2536.497,0
0.013235289,45.38179292,212.75,3399.497,0
0.025162726,33.33025055,216.895,2352.622,0
0.028162767,39.2308988,200.945,2989.484,0
0.026997594,43.8052559,199.676,4320.835,0
0.025223042,50.81876462,195.43,3868.767,0
0.027404379,34.71901807,209.799,1495.358,0
0.031799868,55.74246408,196.656,3525.738,0
0.016076263,62.5268806,192.194,5326.817,1
0.008699105,47.94117837,220.267,1978.53,0
0.018874839,49.75186199,211.47,3241.323,0
0.024123751,60.0485013,190.309,3380.689,0
0.031683447,36.22684054,204.251,2914.717,0
0.014626781,52.98930954,212.372,2801.314,0
0.02477776,43.49511381,188.671,3654.16,0
0.019650399,52.57809563,201.431,2976.979,0
0.029006528,39.54525715,205.199,2997.325,0
0.0231724,50.62823315,198.438,2499.377,0
0.023155269,57.65755991,193.093,3483.732,1
0.026584082,47.80869706,204.295,2481.525,0
0.029666861,55.17451189,189.237,3344.175,0
0.022704543,53.20130066,197.641,3551.081,0
0.032281558,56.39982983,194.504,3617.363,0
0.028421163,59.84665675,187.372,3229.985,0
0.029760179,55.27867248,180.887,4473.678,1
0.017598575,43.58139435,222.647,2435.264,0
0.01487223,46.32059609,207.228,2739.786,0
0.024395369,49.11463112,198.839,3508.038,0
0.030139579,51.39088231,202.58,3827.334,0
0.024061935,55.58929318,195.877,3243.419,0
0.036754771,47.09796578,179.961,3130.833,1
0.023123575,35.74714071,211.589,2858.66,0
0.02714208,38.78737217,206.038,2634.949,0
0.021680196,68.12821685,184.48,4774.079,0
0.021589728,46.22177316,203.89,3143.311,0
0.010479867,35.6450819,221.62,2460.292,0
0.024931151,,178.493,3997.227,1
0.021672254,42.85235951,207.235,3135.794,0
0.019895308,60.86280821,190.245,2979.191,0
0.017125952,58.16062568,194.287,3861.52,0
0.018891975,59.51867246,205.962,3935.502,0
0.021645933,51.6093018,200.167,2683.7,0
0.016357648,50.7527501,200.994,4000.644,0
0.029740104,64.26438329,194.557,3535.09,0
0.016878264,31.96393376,225.918,1659.324,0
0.026475854,35.52446928,213.022,2074.067,0
0.027003211,60.39233626,189.102,3366.807,0
0.017858463,49.87284065,196.397,2519.288,0
0.011259144,59.99019348,203.558,4034.527,0
0.019033215,53.46771952,212.939,2953.439,0
0.032367042,49.44475887,193.483,2928.561,0
0.032984422,59.87768888,188.37,3749.968,0
0.028715965,60.67643676,193.757,3763.881,0
0.023823969,41.10110653,208.845,3368.809,0
0.025602822,53.93395752,173.193,5217.584,1
0.015396272,50.22591986,207.888,2925.213,0
0.026257985,42.91177208,205.967,2275.683,0
,42.5128333,208.657,2835.021,0
0.022166116,46.02181707,207.254,2765.303,0
0.029918982,43.1538165,198.065,3021.13,0
0.037771377,43.85838069,194.723,3078.932,0
0.022893727,37.84305608,207.326,2561.934,0
0.014152537,67.17332181,197.066,3570.289,0
0.01867486,52.00345079,198.209,2845.737,0
0.033383308,,174.688,4442.114,0
0.018976628,63.50911017,194.045,3210.421,0
0.021721976,51.70430386,203.143,2740.113,0
0.033564212,50.66516491,193.711,3738.875,0
0.029198235,44.26852161,195.534,3538.705,0
0.020930005,44.49359717,214.559,2017.001,0
0.023525297,62.07431739,180.264,4324.909,1
,52.97427656,202.708,2843.969,0
0.026713553,50.73289196,197.973,3176.472,0
0.032365612,55.89309081,189.814,3093.859,0
0.014609784,,211.767,2874.229,0
0.021290828,35.36310114,210.567,2085.835,0
,47.62041447,188.224,2425.853,0
0.019041825,50.73625507,195.705,2684.642,0
0.02660096,44.89580836,204.591,3216.579,0
0.025631591,56.33072675,197.537,3571.242,0
0.03329836,52.8456169,193.132,3083.54,0
0.014335132,43.79689971,217.06,2193.55,0
0.018279499,58.77700112,202.113,2955.44,0
0.031175618,46.79340025,204.353,2156.378,0
0.037043856,39.55170903,203.744,2083.985,0
0.02504638,65.42399458,188.255,4320.675,0
0.029109852,44.57711612,200.067,2605.293,0
0.024150446,,207.988,2529.54,0
