d50,metal_impurity,lithium_input,additive_ratio,process_time,sintering_temp,humidity,tank_pressure,quality_defect
4.58303299,0.037980883,2.07068259,0.139293666,72.78643485,787.8263345,,97.10451166,0
5.021419339,0.024581409,2.7711579,0.137766688,80.13324023,785.6354452,47.12380214,104.6326473,0
5.20226846,0.013219648,2.398086301,0.147458927,77.67803918,792.5837558,56.46937009,101.2270421,0
3.835902874,0.015044602,1.94404219,0.146150288,77.58349671,779.5629557,47.65834742,103.0243788,0
4.926297715,0.028208597,2.399736282,0.14913812,82.88395781,768.5101438,58.11737005,102.2576251,1
5.759885163,0.02550027,1.997489067,0.159068333,73.85591352,,47.53160332,99.18801467,0
4.586310335,0.015816276,1.884518784,0.152388917,70.25346265,765.7017142,44.14000721,96.78387352,0
4.930137382,0.019427964,2.488212313,0.138805887,84.52931308,824.7175142,46.72207447,106.4870904,0
4.631127839,0.037524117,3.141567869,0.14439993,55.57402057,770.4465175,35.39751821,98.15494055,0
4.06821765,0.033855141,,0.1520019,71.68004116,791.1661514,65.17725551,103.7956943,0
4.489646165,0.019490498,2.473581627,0.145196126,,786.7206258,43.41708407,97.78545186,0
4.606447097,0.012505591,2.234487776,0.165704024,76.28739528,791.9133628,53.32447646,103.6960957,0
4.622896367,0.03741182,1.830002109,0.158276036,76.38514876,827.8121568,46.9545059,95.44915772,0
4.651768412,0.01801325,2.183156215,0.156508237,64.17417839,790.0782212,57.58918166,100.1001967,0
5.700854773,,2.698002195,0.135295797,66.96088466,804.3116331,55.24405715,98.15416214,0
4.533599448,0.030002624,1.762570716,0.155696801,57.28741267,834.0370033,61.16380768,104.0748142,0
2.650083873,0.027304868,3.423698207,0.149228473,73.93137159,764.1304703,41.70988529,91.68888574,0
4.570704105,0.021185084,2.567185242,0.136917384,77.68336802,795.8466929,50.40886567,104.252716,0
3.670546689,0.017644984,2.677342115,0.133167394,94.95239745,769.7204337,38.40946727,102.3530464,0
,0.018893326,2.606613397,0.14938709,67.58067127,795.9837502,51.25808353,94.878377,0
4.505332358,0.012864416,2.717078072,0.134799984,63.86135009,847.6265028,40.54483056,100.8330924,0
4.550467191,0.032923457,2.90458885,0.155463064,78.56986897,827.3644581,54.90030458,98.59696401,0
4.930079661,0.017591308,2.497213253,0.150228907,85.49689158,785.0819765,44.87968221,98.64978766,0
6.054984997,0.019260001,3.462956161,0.170440559,62.58531333,813.0549148,49.02272903,100.9251357,0
5.289092603,0.027273103,2.68429455,0.152511907,67.5169384,798.7027598,45.81061771,96.66662591,0
4.384578422,0.026963092,2.070469112,0.144379456,68.44152719,799.2607287,51.33358342,95.05481203,0
3.879169358,0.028716872,,0.148122096,67.93923059,792.7132741,42.46547457,95.9211143,0
4.287914995,0.024574503,2.374399908,,91.26941873,744.6137891,51.61947647,102.2664253,0
4.288828278,0.024032042,1.651476373,0.136312961,78.35986022,793.8770438,45.75183656,104.2683434,0
4.102951798,0.025909513,2.803866538,0.164538648,70.51689935,816.2209266,46.02170273,94.02954919,0
4.94976732,0.022996723,2.174910968,0.160953654,61.51046226,780.0426928,52.91087757,97.20244411,0
4.872200521,0.035867386,2.304655684,0.147721997,72.58878533,809.0743568,59.81780408,100.1829157,1
4.243481711,0.026107064,2.756211831,0.149933591,63.47133342,816.2873848,41.76460092,99.13587529,0
5.203115187,0.020053062,2.31630548,0.131046407,79.75298568,826.7511145,39.01173401,98.37383128,0
4.350636397,0.029328648,1.830245367,0.148788675,100,795.0169323,46.85342043,96.73478644,0
4.406587459,0.023875604,2.281778974,0.129623588,69.56662384,854.5581887,50.82163125,96.31683901,0
4.601467051,0.036968858,1.708616094,0.143312013,51.31374533,818.6828169,53.11365035,97.31889678,1
4.094473231,0.028649741,2.965088069,0.142527076,55.4574929,814.1756812,48.64882951,99.83489488,0
4.115994516,0.024074562,2.39143773,0.138093234,71.47719036,791.3957187,36.21172726,99.0929376,0
4.108716396,0.034244661,2.509516376,0.141784083,72.67206441,778.8688969,51.51433566,102.2644768,0
3.305834552,0.030319874,2.693815534,0.140058907,71.22156235,789.1325783,47.02486879,106.4716192,0
5.469775078,0.023669471,2.53209698,0.145493196,65.28836354,805.7786528,47.31265442,98.32991725,0
5.040867385,0.017202567,2.20375467,0.156214642,56.47713065,846.5125758,46.44946065,101.4656848,0
4.200052962,0.025984825,2.295737693,0.148437881,55.74833277,824.0157921,50.79387593,99.20895326,0
3.625745576,0.018670412,2.525716945,0.138919889,,860,57.21427364,100.350127,0
3.518821141,0.023680553,2.904184914,0.153384022,79.3060193,795.7122907,41.07554004,99.35453319,0
4.020938194,0.027057291,2.748327682,0.148390522,66.82746788,809.2596897,47.35332009,91.15016642,0
4.855797397,0.018149753,2.580958368,0.147387095,78.66887595,776.0912682,39.9901302,103.2648615,0
3.923079505,0.024408143,2.854796863,0.145325679,67.53688899,803.8041207,47.86031302,103.9451778,0
4.772858001,0.024732103,2.295138205,0.130350404,75.07064087,801.1080992,49.2166313,94.08191473,0
4.058452684,0.037770504,3.186480288,0.14230774,58.73365721,777.4291026,51.99752106,103.5938344,0
3.960892541,0.025237033,3.112617618,0.158908184,87.3930404,814.8241903,59.55731813,,0
3.789744461,0.028571179,2.442028633,0.152237877,73.09672465,806.623725,42.15166527,103.4040288,0
4.481619352,0.022963444,2.16154102,0.147546332,73.12704601,802.4028457,38.80879219,102.0784053,0
,0.016907868,2.242404912,0.141852976,66.42488398,781.7093292,47.75413552,97.14349365,0
4.865241142,0.024618854,3.083022551,0.130471632,71.18280554,820.7797284,44.82144914,100.7967314,0
,0.031807188,2.742173592,0.151616414,75.80681906,802.0493574,49.19511633,103.9180181,0
4.24897481,0.017821173,,0.151208687,70.56204362,810.8173803,58.35314578,102.1220389,0
4.923139262,0.008794531,1.806517949,0.145098442,64.63630081,801.3398769,40.42274622,101.0768613,0
5.565507754,0.016975555,1.753321295,0.145209519,76.19249557,803.0895943,57.00665658,98.4064269,0
3.71427719,0.018700627,2.064103847,0.157328053,63.54671663,798.5912157,53.97109811,99.22636586,0
4.642904337,0.027528576,2.374084335,0.143389361,75.14138493,818.0503643,55.4241958,98.53175772,0
5.164868443,0.026683767,3.166349923,0.162473786,91.65518107,799.9278499,59.4275651,99.90812339,0
3.691596309,0.03243939,3.102539608,0.173848673,71.00147287,773.761659,48.99886036,99.07404462,0
5.003564451,0.017679164,2.271945531,0.159268027,79.92613597,827.9135587,62.13967927,97.20508534,0
3.918017569,0.023520491,3.028323194,0.158593144,66.73022424,796.8153712,66.24856757,98.17665617,0
4.626650207,0.015266585,2.184302495,0.147122138,67.35253214,856.8444389,56.54216468,102.7579798,0
4.923601981,0.026908006,2.818567899,0.121910165,73.86865029,856.7428977,46.21061126,99.9113168,1
2.802345292,0.016112888,2.891832094,0.151699996,68.82897339,784.8975291,50.48266207,99.6873087,0
3.791555058,0.037827825,3.183708414,0.159192962,65.96705543,835.8265544,50.32492923,95.80488394,1
4.383685193,0.022579899,2.235936846,0.146191377,68.53354914,780.9983753,52.04199414,100.540079,0
5.37759419,0.031674054,2.879709778,0.137002969,78.87190885,785.5213659,50.20743465,,1
5.014057693,0.031372126,,0.150001079,48.89846223,809.9626083,45.93997944,102.1252802,0
4.323259622,0.026149588,2.235666902,0.140780295,61.95528759,799.9610663,57.36200447,97.66781835,0
4.580576388,0.02999627,3.119646898,0.15227568,64.54898663,791.3519808,43.59531314,98.61891487,0
4.212661711,0.018215916,3.413642208,0.148689218,68.65670948,823.2961726,56.91988,101.7713339,0
2.656391701,0.021701511,1.772110723,,78.96636004,750.6299635,51.94723501,101.5490205,0
4.050435425,0.027453233,3.06869242,0.148452863,82.06258453,772.1177003,59.52848367,93.9246453,0
4.706308748,0.021092928,2.495369888,0.144970981,76.93912118,825.8563736,44.21570084,96.51910782,0
4.323253265,0.023691974,2.643664391,0.145769353,66.39882855,797.174728,62.12726887,99.93189001,0
4.587914819,0.023506915,1.774180243,0.127509185,72.0482821,797.1811193,56.94305899,97.40204472,0
4.406414498,0.015099898,2.246697884,0.165338517,68.48225792,797.079233,28,96.74094364,0
3.845036663,0.028624502,2.05745008,0.153172118,80.97636315,819.6242116,40.05157951,106.1060094,0
5.032648301,0.029549567,2.374861542,0.137063886,80.54541749,762.094955,,100.5568831,1
4.756809856,0.027845083,1.902236154,0.151043042,82.0346138,789.0470269,50.08645748,98.55118391,0
4.367518259,0.01848755,3.102560466,,69.41589414,787.3458663,50.76562882,100.1614245,0
3.688871735,0.021876273,,0.147744159,80.20249338,808.7447449,34.14556387,93.42629442,0
5.382735676,0.033069041,2.774419186,0.175157979,62.24228258,824.9945773,46.38630152,,0
4.46717866,0.011193419,1.707465536,0.146906008,75.85943569,769.7577929,44.82805068,98.16800677,0
4.469662608,0.016856957,2.577916449,0.147779517,70.60010716,796.9369334,45.31972178,97.4542026,0
5.843666882,0.032089641,3.200675482,0.181188555,78.83533422,790.4979366,52.92616638,95.79559832,0
5.033646582,0.025728902,3.000344122,0.143702353,64.83950028,860,51.96446463,94.000359,1
4.382060868,0.005,2.01728302,0.157498019,70.68047851,823.4311758,47.47230782,106.8355129,0
4.700891956,0.032174931,2.798978843,0.14403054,65.85197042,786.9735063,61.12738985,102.6860025,1
4.646394388,0.005285714,1.578851515,0.157395213,79.00786214,760.172942,38.48167547,94.66510201,0
4.279011851,0.028037265,2.756865014,0.161364816,73.36098186,819.3135019,54.57487553,102.9815926,0
4.041830129,0.019033247,2.197835076,0.141734689,71.74703409,813.996325,34.88922776,101.5584912,0
4.311239917,0.019066529,2.141220433,0.161299708,73.8857706,776.2900885,60.10604504,97.57286733,0
5.287248064,0.02456722,2.599264545,0.143164294,77.0821908,776.2166189,37.12074472,98.32173102,0
5.73123643,0.023149685,2.591422123,0.152973685,64.03628128,824.9322462,51.44656457,100.962101,0
3.961499222,0.029382853,2.759908434,0.143185914,65.57300249,838.9719157,37.15697003,100.7482932,0
4.28217807,0.037874948,1.956419821,0.144216066,77.81360175,801.9725435,55.52579479,97.59355455,1
4.41078605,0.029532625,2.093401358,0.139248312,84.26979143,787.6997628,49.73051191,91.38876724,0
4.748847764,0.012839417,2.604254539,0.16029568,82.32237662,,61.90191915,98.69579231,0
4.542330114,0.020904869,2.071839031,0.164580288,70.29766515,786.9294817,48.05405461,99.96821198,0
4.064040002,0.022748339,2.234287234,0.137311895,72.22637662,808.3428552,32.45681283,100.7079886,0
5.351166557,0.023583965,1.502383943,0.165353456,72.22959081,787.8087803,28.78759068,93.54140028,0
4.803336922,0.013054506,2.034203948,0.128920286,70.34052859,789.7984141,39.73500844,102.1620246,0
3.946668887,0.030465013,2.321958246,0.160981052,84.62628437,762.9197972,40.55756363,101.8923315,0
6.064169228,0.017330901,2.362672643,0.142835425,73.26414039,786.2341116,44.97433712,96.89638767,0
4.383794702,0.015450852,1.801877171,0.160758035,,790.1161214,55.62374171,96.92411319,0
4.707188262,0.022004101,2.835727858,0.148771388,85.27934417,758.9970221,54.55077327,104.9374058,0
4.760623387,0.024404529,2.886393648,0.146056919,71.79365075,819.0423537,57.03177392,99.05415625,1
4.5316573,0.028189843,3.049985466,0.138101442,82.86863182,775.976121,54.72493365,101.8273139,1
3.260215564,0.033175071,2.379725151,0.170213921,69.99953066,818.0565347,41.66448785,102.2301685,0
4.978047838,0.017141523,1.935048348,0.165321997,79.29462533,800.6843525,48.7811739,101.6993526,0
5.098234477,0.02341757,2.302979793,0.154757176,71.1039933,826.6671392,44.35743594,106.4402007,0
4.357321596,0.028412005,2.447610886,0.119911129,82.11448716,797.6751247,52.91830156,96.66165175,0
5.339416736,0.023870384,3.393213123,0.138248597,69.00804661,815.6340431,56.12768171,98.86505875,0
3.778521796,0.017544457,2.33893168,0.145177205,58.81950387,799.967516,41.11257981,98.0267974,0
4.401606944,0.010954029,3.384199486,0.155464181,74.21184345,798.6754933,53.53290509,100.1953316,0
5.433995815,0.031347516,2.561833264,,84.7476116,777.5720448,46.84100824,102.0683218,0
4.774994553,0.0237606,2.858235946,0.152127481,73.68627872,822.5527609,54.42956555,,0
4.525262251,0.026677144,2.041316328,0.140793562,69.44400694,781.1972847,51.00731058,99.58375759,0
4.557540342,0.01621902,2.541965107,0.137160062,75.72850698,790.0828314,46.04182488,104.3734846,0
3.836467746,0.017699599,2.64246619,0.146657074,72.65526129,791.034991,72,100.4807955,0
4.728990526,0.032851071,1.941893129,0.140033619,67.99544378,821.5507306,43.95203537,101.5105001,0
2.831990372,0.017838093,1.974677584,0.140632651,81.3153839,806.4734976,48.03190761,103.4330944,0
5.138449302,0.034394089,2.225825863,0.140304283,72.93097121,803.1725465,63.65490875,98.91484099,1
4.768632809,0.016990076,2.876510656,0.144522862,78.67185515,790.5432646,53.37413653,95.95028926,0
4.783373883,0.018349562,2.999739112,0.146097022,84.91855841,756.4494704,50.41133836,99.39026039,0
5.446217066,0.025537691,3.201195986,0.159382863,68.719609,772.5697357,47.50597394,96.10623293,0
4.298970492,0.013682726,1.99475618,0.141373931,53.71142735,773.2170458,42.91340281,96.49096812,0
5.916503017,0.016714902,1.416887832,0.143813654,78.65938192,818.4026906,40.1901535,102.7030107,0
4.782991681,0.023297605,3.458932593,0.136057197,76.63953343,784.2736635,37.47058865,104.9756081,0
4.739185028,0.028970233,2.477410151,0.148402504,69.60914989,793.2690896,,97.79615283,0
4.89567249,0.015512083,,0.137028459,76.85422786,808.9693334,45.68193669,101.1509129,0
4.664834767,0.019950603,3.105073222,0.148836876,76.77414826,787.9738482,51.6831316,96.16787704,0
3.654832027,0.024007628,2.403788358,0.138681794,68.29969203,801.9969249,50.68021997,99.7596966,0
3.941031961,0.017138436,2.649273336,0.129067755,64.40044391,815.6481116,45.95167921,94.61586321,0
4.720547077,0.024744813,2.423103386,0.14931006,69.29312537,841.485241,50.43401156,99.44380684,0
4.583385531,0.019734714,2.606332005,0.163000225,71.95919661,765.0246764,60.84950491,98.00171639,0
4.899158633,0.026424196,2.615641551,0.16018348,76.83921747,776.032366,53.6606256,100.4887289,0
4.554071532,0.02605415,2.567879436,0.154498504,83.5233812,810.5857238,45.15409876,98.09787069,0
3.508706024,0.020330375,2.857166607,0.15798579,74.73356825,784.5644867,57.6733638,101.2810514,0
3.922971095,0.02285978,2.587274843,0.15396285,90.57772237,740,47.17097224,98.73521047,0
5.457969053,0.032917827,2.735261903,0.139476606,82.0713282,770.767281,52.61913928,101.2128701,0
4.067116456,0.016762989,3.18541735,0.161276221,58.6752514,825.6850436,50.54886516,100.9202482,0
4.143122535,0.0310789,2.731350428,0.150882418,64.1280963,790.6724162,44.90460368,94.45377271,0
3.451452582,0.029572737,2.376409922,0.13287987,80.76696726,776.3676002,65.33319946,98.33293794,1
3.599802526,0.023694512,3.096736323,0.143041215,65.86342798,823.2114787,48.30981305,100.8258379,0
4.473692612,0.032235077,4,0.152882893,68.42154769,826.5860548,53.16762771,100.1574389,1
4.608726276,0.02277354,3.085409415,0.147723912,66.85659581,,56.04266215,98.66822978,0
4.311341507,0.018546531,2.433178347,0.149724975,77.28947991,797.2331408,42.25163615,101.190915,0
4.912467019,0.036785617,3.332268207,0.14688217,75.80701483,803.1140486,50.77272002,103.4635936,0
4.88710304,0.016380234,2.736086949,0.152354964,75.94514089,827.7808141,44.33593391,93.40459241,0
3.975002829,0.022806586,2.265543023,0.149083131,53.23396543,790.3133337,45.70296353,93.94047907,0
5.128678491,0.021769222,2.287589398,0.148202828,72.31890018,825.1566619,47.04500303,101.5692413,0
4.783792584,0.014100808,2.571246961,0.168884087,61.05572951,809.0982127,62.63478308,101.3978011,0
4.473962457,0.025034084,3.000210342,,79.10252679,796.6303149,56.53474242,100.8078195,0
4.070603186,0.015661124,2.657792649,0.147603009,80.61968984,762.5346089,65.31376016,101.2951499,0
3.601486516,0.021603091,2.624555532,0.138272722,62.35581209,819.7098153,47.03217401,99.33329313,0
4.359068911,0.021627546,1.847397142,0.136346176,77.92645958,772.3535518,56.89761559,100.2882762,0
4.446829375,0.012673625,2.507614529,0.147151783,60.45161266,823.9675332,72,97.80722723,0
4.171234122,0.017039117,1.644048267,0.141948289,80.4544483,761.6898849,47.20719363,97.65608613,0
4.307463762,0.017562057,3.066974659,0.132399525,71.02894059,802.03694,64.13140911,103.0482651,0
4.358274244,0.023887055,1.841495414,0.143647846,76.67033645,808.1702906,52.85441777,100.4361725,0
4.299249943,0.031783241,2.067829239,0.144353485,60.81107882,829.9573054,49.75524786,102.1002424,1
4.917621449,0.035721601,2.956443932,0.133637866,87.0999662,758.3446181,50.30248114,105.3557389,0
4.602579125,0.0186683,1.27869153,0.151825914,62.18274005,855.759647,47.07005953,101.1489475,0
5.12268251,,2.586291801,0.143341336,85.1162305,812.4329194,42.85189611,95.00441857,0
6.515109435,0.010960746,1,0.171727715,83.20007434,785.2353517,29.14879167,100.4722355,0
3.439550073,0.023495987,2.989377849,0.152863495,83.38564503,773.4219488,45.57499787,103.1469843,0
4.962136056,0.027861717,1.769196178,0.15502164,76.36261118,796.3674962,51.64090502,102.4350892,0
4.118841842,0.030143069,2.875386349,0.151039563,60.18890618,798.094129,60.67581638,99.67000385,1
5.257082721,0.030695378,2.402258264,0.144715434,,792.7949826,45.21046967,101.1802979,0
4.571806597,0.019710502,2.678947845,0.135062187,81.3364035,813.0553386,55.95688611,103.0032942,0
5.850429351,0.015851486,2.010395302,0.126197361,73.75388383,815.7478205,72,98.6541478,0
4.259507699,0.027624383,2.686755243,0.157053165,82.52460995,786.5072218,33.09009873,101.7209926,0
2.5,0.029747478,3.020330445,0.143562601,59.99517421,824.1112701,28.29334899,106.4851446,0
4.259509265,0.02736693,2.633051071,0.157681261,64.92357751,833.1198166,64.17200409,99.65308084,0
5.462085228,0.031284436,2.424770645,0.140351309,73.31130158,758.9698037,57.74707446,100.6515755,1
4.575143049,0.034098107,2.213506722,0.164980635,93.19943284,770.0143285,48.68883791,96.85145955,0
3.478010489,0.021569582,1.65579652,0.149186744,75.43915701,823.6188356,58.88555664,101.8986963,0
,0.023808364,2.42693376,0.151045219,71.91880287,800.702051,43.21383547,95.59292021,0
4.574286577,0.02440184,2.134405578,0.15214736,81.01279995,793.5803455,42.95795377,100.9855516,0
4.601737969,0.023843793,2.554784721,0.149204985,68.88280333,,56.73693853,100.9811972,0
4.4607118,0.024919124,2.872729796,0.141448175,83.07080822,778.7324959,44.25943052,97.40194839,0
4.188277884,0.028439817,1.789803157,0.154479377,45,824.2735989,52.24268776,102.7241874,0
4.707672463,0.028614921,1.97256262,0.151531181,64.29882306,834.7576356,54.55552904,98.82802126,1
3.029410717,0.011970919,2.04723217,0.142050089,74.058806,802.4514432,68.61170208,98.78562514,0
3.852118905,0.03056179,2.291751465,0.156139328,78.4464858,775.0839445,50.79272557,106.3789909,0
3.737433907,0.028188482,1.253021241,0.148201839,68.9225294,821.7516343,54.38935177,96.74416363,0
3.585084959,0.019713962,2.163576371,0.139033363,71.05174181,795.9138667,43.91891971,101.6361214,0
4.891008842,0.030683505,2.848631103,0.147189631,69.73398689,802.4334006,35.44072253,104.570591,0
5.330895747,0.025464459,2.554101412,0.165165764,54.61664819,761.5863137,36.80020274,101.1534707,0
4.735606659,0.015084667,2.182487234,0.14877014,72.2833156,754.2353781,52.73414946,102.7891438,0
3.727186985,0.033026584,2.669027804,0.14957052,59.84567684,808.962965,41.01765368,100.5566808,0
4.990338585,0.0280923,1.93531606,0.132629613,83.88274182,800.362631,47.42390877,95.55550752,0
4.852229726,0.014997043,1.891325398,0.142483765,65.74549909,817.582468,58.1657631,100.7548926,0
4.020362874,0.027864133,2.913476807,,83.16675982,770.6518032,42.23873186,98.54416787,0
3.645433213,0.028640432,2.284894173,0.15013936,79.44303128,829.5736106,55.95465392,100.1996301,0
5.4620367,0.017441176,2.434935841,0.154126834,85.45145809,762.7704215,53.61596929,103.8777076,0
4.876211046,0.022341431,2.164516303,0.149738612,65.71672301,815.186696,45.61481489,99.41310415,0
4.878014208,0.022489461,2.735470253,0.163422668,68.17547832,822.2419198,50.50782077,101.4627427,0
,0.018612025,2.757892765,0.148930135,74.96756195,806.4303051,34.2720853,100.3144035,0
4.086063063,0.029730695,1.402169935,0.146714732,76.47174491,833.0448461,47.75497474,101.0942773,1
5.40320625,0.0107738,2.083645091,0.168861931,73.23006867,788.3687214,52.05569477,100.2155358,0
4.137524672,0.028077568,1.697576386,0.156958511,77.67543343,787.904102,53.27014319,99.85536317,0
4.396764722,0.022646007,2.478974551,0.132122944,70.97285693,817.8668273,40.96477188,98.05644302,0
3.868429893,0.018277089,2.975108429,0.157206783,71.87004907,794.9364485,46.45306772,95.6853163,0
3.613934288,0.020881024,2.476887518,0.139648815,77.60588083,777.0651028,58.60016178,100.5709963,0
3.965883498,0.014652072,2.214816826,0.158063568,59.7285624,826.5988103,46.21649647,97.02922116,0
7.087314196,0.015655175,3.332674369,0.154016352,79.8378768,756.2849132,53.28861788,99.12915556,0
5.029712134,0.031519177,1.952933558,0.14298582,57.90479673,829.7255763,45.49714507,103.0371255,0
4.05308229,0.016302953,1.510592123,0.147843998,69.95331533,817.3624381,51.94010595,99.53852341,0
3.725103175,0.025878451,2.629046235,0.134724802,71.83968892,767.1251325,52.70700805,96.26874823,0
4.989283699,0.033215452,1.915000758,0.141399217,60.96755066,799.3215924,54.49946866,99.63172939,0
4.503207538,0.036064846,1.750726986,0.133918809,62.69965387,797.1186373,52.89221799,103.0507677,0
3.97988341,0.016280053,2.95829282,0.151498688,,772.0187092,50.11214186,103.961664,0
5.933513954,0.023755474,2.95057423,0.147488228,81.73955859,793.1217776,48.68110972,95.1001547,0
3.893599801,0.023867375,2.761163425,0.135745147,59.5408156,791.8839952,44.91432271,100.3572275,0
,0.027710752,2.798060572,0.14672415,68.33791421,792.7433009,48.22022816,101.7045968,0
5.006671464,0.018658791,3.312928727,0.133008539,70.69803449,791.241587,,101.3513793,0
4.679654937,0.019145734,2.350200985,0.144662651,66.56122276,816.4040546,45.89862772,97.75540356,0
4.603133409,0.023415698,1.393749103,0.145307831,75.76372777,799.5564362,72,99.4679183,0
4.323944,0.027737328,2.527154124,0.156590524,76.42750392,820.3781936,31.38044099,99.14486236,0
,0.013652481,2.204323203,0.135229624,59.17969905,815.7037924,35.0308769,,0
4.120545374,0.030641605,2.843370314,0.153898623,79.96128667,832.6380969,45.80438869,103.0685704,0
3.429182205,0.024620392,2.559711408,0.150662274,59.55811762,833.3346626,40.91659587,98.39816462,0
,0.030103718,2.437786924,0.1337382,77.55639054,799.7472893,49.37703848,100.4916638,0
5.434229428,0.034046076,1.820718871,0.149652248,68.99049441,820.3464503,44.64862764,96.81479614,0
3.712978483,,2.949682776,0.139646981,65.70435831,829.9276096,52.17849625,103.1019165,0
3.514831932,0.014384505,2.922937695,0.14495157,73.90922663,776.9350997,52.01043949,100.9898777,0
5.049365924,0.027506235,1.65732008,0.153349603,80.488726,807.9113934,44.12000185,96.84150513,0
3.673474207,0.028002888,2.545447886,0.149295848,77.71988159,829.2610864,52.29884171,98.91270548,0
3.37976928,0.021294545,2.663891051,0.146554415,74.78883488,811.8515762,54.04048756,101.5541333,0
4.311784129,0.027559279,2.770656497,0.136100722,74.61756615,775.1949362,34.96181783,107.1037651,0
3.799082355,0.021625786,1.50479285,0.163724514,77.73307916,793.962191,44.10199188,96.6900125,0
5.849790644,0.017477554,2.231902804,0.149880297,70.36218876,781.5786331,50.47445389,99.18985285,0
4.330019723,0.025585622,2.747435199,0.152906516,83.29548231,,51.71074214,95.76053939,0
3.948933409,0.01716445,2.444638597,0.148866148,71.52572043,793.4283438,38.82197523,96.14237929,0
4.407166606,0.011314829,1.606405127,0.15949568,83.21020625,746.9746606,42.4421447,96.22397048,0
5.059373764,0.020408013,2.145180856,0.140399899,74.07420015,772.8860946,41.45248955,98.5056316,0
4.469931208,0.028457414,2.847551202,0.169749433,79.27458616,800.4555451,61.1370887,97.90957309,0
4.894129443,0.035097537,3.538183281,0.137221234,76.0737966,829.7996825,45.48338995,102.3178689,1
4.603448581,0.034783543,1.543840962,0.149841644,73.0453873,821.5407352,51.78816502,97.00991539,0
4.213716615,0.030230041,2.243859193,0.162018966,48.67061134,797.5444571,54.47319319,96.86166169,0
4.398576694,0.035004977,3.108065356,0.169563965,69.97010026,810.1722373,58.2684399,101.7930283,0
3.743852071,0.022603096,2.286960338,0.145818611,70.65812521,835.0597323,43.74578927,103.5628793,0
4.147728103,0.019111085,2.422462954,0.143480659,66.97891389,796.9509681,60.8935606,98.99050073,0
4.691376929,0.02487182,2.535679219,0.144927611,58.52215038,847.4543287,44.95604434,102.812102,0
4.653688714,0.019622866,2.503822681,0.134726251,75.66438882,813.8464393,48.56463313,99.89109469,0
4.463910365,0.033192851,2.092622968,0.139548221,73.61049602,779.6891236,,100.4628742,0
3.997614258,0.032219956,2.107671381,0.146336315,71.51717662,781.8293564,62.53331382,100.3348482,1
3.786911513,0.01618424,2.51487038,0.156672969,69.38512021,831.3345464,48.08825153,102.1388849,0
4.783210383,0.024845728,1.667365653,0.153755622,81.2699913,799.3868868,53.13712174,100.9093949,0
4.628398502,0.024462732,2.404975109,0.130108918,82.35579013,794.4353746,38.87152604,99.79952793,0
3.921712064,0.027955863,2.491403941,0.164125983,72.09852941,792.1496398,56.43585115,,0
4.671251441,0.025938435,2.458873384,0.162738503,84.8266359,811.7752243,55.80456124,97.6279977,0
4.713493702,0.031266396,2.696856107,0.143963265,62.44700279,801.6581956,52.03137437,101.8718376,0
4.823079445,0.02344645,2.548063042,0.153119994,68.72959013,,52.61111285,99.36367586,0
4.969027254,0.026489358,2.309756287,0.151210878,69.56203351,780.6541238,54.95571909,94.78271742,0
4.944302686,,2.60500382,0.160471214,69.83434599,780.0449789,53.79436682,102.7553942,0
4.740785173,0.020487098,2.580289245,0.143247023,88.32104007,781.8437441,49.32293953,95.23044072,0
4.487206554,0.029488562,2.701896403,0.140094025,66.911784,817.0101547,54.33193797,100.1934059,0
4.944193448,0.014625776,2.12098055,0.147286835,75.56660487,803.7785155,47.79544327,102.9140458,0
4.009205363,0.039271241,2.644717708,0.161124376,80.68601452,767.3444425,35.17993337,98.36898131,1
4.996929737,0.036403082,2.06080267,,61.52370456,819.403612,61.2432367,105.7211432,1
4.176213454,0.022285664,3.096083754,0.150838926,78.79061196,811.9900989,52.95763999,102.6615792,0
5.680283616,0.025609205,2.862661253,0.168526054,,787.6655072,61.99207462,99.88819105,0
,0.023721694,3.0130259,0.129048609,82.26488846,805.7912658,46.3922943,101.7391494,0
4.107660471,0.024335857,3.124579618,0.168126538,80.39298844,786.3677135,44.01299433,103.2128872,0
3.609940925,0.034528562,2.540874181,0.140416632,76.39062493,794.5146404,49.1784469,98.7280212,0
3.48025569,0.019383711,2.363039781,0.137911606,71.21162767,800.9606395,56.86898278,94.44645705,0
5.290444167,0.032154707,2.6568963,0.144472945,80.93021937,793.7090292,59.45948058,98.21773186,1
3.400623409,0.035662809,3.207524604,0.164594922,70.14877258,836.393898,55.489217,102.4155279,1
4.479546435,0.027846496,3.289893135,0.135192334,65.76457519,740,50.02854568,102.6088414,1
5.498331986,0.023272493,2.887796757,0.156085867,67.24399402,836.0500726,52.43367257,100.2367149,0
3.975840102,0.019933723,3.101833144,0.13806354,79.60302958,794.1959283,63.4110991,95.38966835,0
4.398569585,0.021631448,1.425521838,0.14256737,90.05324607,806.3881897,58.1032249,98.9149192,0
4.468519596,0.025318877,2.46073378,0.147019878,,750.2183511,51.14014902,101.812177,1
4.631127913,0.031893222,3.084694666,0.151009914,56.54812106,816.014033,41.17364179,99.68053009,0
4.244920026,0.020968949,3.039177062,0.157269161,67.52508839,762.5414893,31.75614308,98.05590519,0
4.490696036,0.015735864,3.252358227,0.13882415,86.09391915,793.8739527,57.38658382,97.88325289,0
3.415656504,0.021120169,,0.140416778,64.38316486,808.8233663,57.39723201,102.0272162,0
