id,timestamp,d50,d90,metal_impurity,lithium_input,additive_ratio,process_time,sintering_temp,humidity,tank_pressure,operator_id,capacity
LOT-20260103-04720,2026-01-03 18:40,4.451846338,10.08905001,0.026580827,2.87919075,0.151774155,70.37165408,749.5958909,56.5993037,96.70464838,OP_B,184.2
LOT-20260103-04723,2026-01-03 19:10,5.009235544,9.203226303,0.018220852,1.527078401,0.14999835,75.23712859,793.9314551,55.98031061,100.8727465,OP_C,204.947
LOT-20260103-04724,2026-01-03 19:20,3.708861293,8.038010471,0.038778451,1.887381291,0.145809448,75.88031889,780.0258567,44.41346355,102.4395348,OP_B,183.947
LOT-20260103-04725,2026-01-03 19:30,4.934409048,9.471082465,0.030594052,2.041512111,0.145584501,67.39212462,810.175101,44.12015567,103.2635039,OP_B,197.752
LOT-20260103-04726,2026-01-03 19:40,3.739073673,8.436423299,0.041782582,1.55803452,0.167885148,76.37408492,786.4866173,50.21731634,97.97445948,OP_A,188.636
LOT-20260103-04727,2026-01-03 19:50,4.684484323,9.674222524,0.01542296,2.200654546,0.157354131,67.78324803,809.9353992,44.77943754,99.17147654,OP_C,213.897
LOT-20260103-04728,2026-01-03 20:00,3.812190272,8.3141534,0.026907773,2.055695379,0.159879721,71.71862646,797.0403892,46.30505799,101.5674032,OP_C,200.582
LOT-20260103-04729,2026-01-03 20:10,4.740471365,10.61475284,0.021942834,2.499539361,0.146372245,66.92977447,821.7095345,54.90227968,103.9755361,OP_B,205.651
LOT-20260103-04730,2026-01-03 20:20,4.306788168,9.160440378,0.029540781,2.255639607,0.144172358,68.49775416,784.6028576,40.92550039,100.5665679,OP_A,198.475
LOT-20260103-04734,2026-01-03 21:00,4.450707751,8.295235144,0.026196289,1.559895727,0.142021093,75.05366905,843.5380364,58.13873437,101.5334035,OP_A,190.734
LOT-20260103-04735,2026-01-03 21:10,4.880556463,9.38425182,0.023987596,2.891196579,0.152742286,77.31027251,801.1318828,53.70867779,97.82155832,OP_A,210.01
LOT-20260103-04736,2026-01-03 21:20,4.537131877,9.73622858,0.029063067,2.542215547,0.147814162,61.18149554,815.9241551,57.43598074,98.37624637,OP_A,189.521
LOT-20260103-04737,2026-01-03 21:30,3.940945307,8.813695823,0.03298747,2.761480386,0.138875544,73.82282948,814.7801102,48.29764115,100.7223642,OP_B,188.977
LOT-20260103-04738,2026-01-03 21:40,5.006342712,10.17350229,0.017681814,2.413624361,0.14377357,71.83771132,761.293435,54.42201617,98.77242115,OP_A,202.265
LOT-20260103-04740,2026-01-03 22:00,5.00236811,9.687528062,0.028423345,3.198689391,0.19,77.04800725,823.9131038,42.48347879,100.4476801,OP_A,197.211
LOT-20260103-04741,2026-01-03 22:10,4.491669831,8.252632294,0.033126721,2.679045612,0.145819481,62.06827343,809.6026293,57.78002821,97.98225846,OP_A,185.836
LOT-20260103-04742,2026-01-03 22:20,5.494930002,11.07997525,0.029418813,2.077540152,0.147586149,84.39558764,764.7565079,70.1514788,102.014849,OP_A,167.378
LOT-20260103-04743,2026-01-03 22:30,3.918825903,8.003164483,0.02978486,1.643126213,0.136151791,75.84031975,848.9993258,55.89449205,100.2858816,OP_B,173.624
LOT-20260103-04744,2026-01-03 22:40,4.10643987,8.637320779,0.014444643,1.985851797,0.144826932,86.2326117,740,37.47515721,103.4675964,OP_C,198.13
LOT-20260103-04747,2026-01-03 23:10,5.465398124,10.55918691,0.03946052,3.010137424,0.142580797,75.10170494,807.4157636,51.14383471,100.7440282,OP_A,190.875
LOT-20260103-04749,2026-01-03 23:30,4.692283188,9.514222659,0.020842474,1.72244013,0.145906351,55.30785457,803.5934324,55.20094761,100.4979374,OP_A,207.947
LOT-20260103-04751,2026-01-03 23:50,4.986716615,8.042655912,0.036832244,3.313428434,0.153312676,78.38357473,768.893258,48.44790525,98.40553959,OP_B,186.587
LOT-20260104-04753,2026-01-04 0:10,4.382726647,8.400992998,0.025327889,2.196936488,0.131256887,76.63599248,832.4967169,57.21010475,99.42188923,OP_C,191.475
LOT-20260104-04754,2026-01-04 0:20,4.567653063,9.036350573,0.025662331,2.47893691,0.145106594,51.5774021,800.2803699,59.5868843,97.49835301,OP_A,192.195
LOT-20260104-04756,2026-01-04 0:40,5.352451779,10.89936351,0.015968794,3.104605558,0.146152599,65.9874782,786.2354656,48.75190036,103.5834246,OP_C,211.226
LOT-20260104-04757,2026-01-04 0:50,4.654409474,8.620755675,0.023574998,3.032384714,0.15401115,77.45770595,794.5854707,53.72244958,104.075056,OP_C,201.637
LOT-20260104-04758,2026-01-04 1:00,5.495154281,10.34005359,0.034044057,1.621439834,0.137356412,51.32077172,805.8049978,64.43663189,100.2377905,OP_B,178.611
LOT-20260104-04759,2026-01-04 1:10,4.431971696,8.889827375,0.013992209,2.561689251,0.143894655,64.51130609,836.3656548,72,92.31469698,OP_A,188.586
LOT-20260104-04760,2026-01-04 1:20,4.714090069,9.095447992,0.030553815,3.029446117,0.164479136,90.96240596,806.9782127,38.89445169,99.50128767,OP_B,203.209
LOT-20260104-04761,2026-01-04 1:30,4.9368208,9.398604546,0.019365326,3.031886176,0.158991504,71.82582553,823.7886117,61.50573843,102.9192524,OP_A,204.355
LOT-20260104-04763,2026-01-04 1:50,4.883366954,9.035199405,0.016295426,2.434348206,0.143911475,78.85156117,771.2192423,50.54100248,96.94776811,OP_A,202.806
LOT-20260104-04764,2026-01-04 2:00,3.946079529,8.035719715,0.025070216,2.303741168,0.146964852,78.78202751,784.9079236,44.15890738,103.8214019,OP_B,200.126
LOT-20260104-04765,2026-01-04 2:10,3.654170908,8.653704875,0.017273141,1.993510488,0.140098552,75.94902906,785.4708748,52.0523577,104.8139968,OP_C,215.228
LOT-20260104-04769,2026-01-04 2:50,3.598197005,7.828342131,0.022020614,2.400940846,0.163030612,68.75492686,795.3570613,59.29034536,96.73004009,OP_B,200.672
LOT-20260104-04770,2026-01-04 3:00,4.162766005,8.160152997,0.022409331,2.099371647,0.157119074,52.68660354,782.1043257,44.45891137,102.8919773,OP_C,205.228
LOT-20260104-04771,2026-01-04 3:10,4.915107439,9.364934474,0.028256243,1.546877582,0.142749665,71.6440398,808.9128281,66.06910289,100.5784365,OP_C,195.166
LOT-20260104-04772,2026-01-04 3:20,5.174592225,9.947034432,0.029422603,2.719499566,0.149243245,82.39705995,816.6582954,62.1800305,97.94563441,OP_B,181.822
LOT-20260104-04773,2026-01-04 3:30,5.085344231,10.37136202,0.019422448,2.888932704,0.144187436,88.43617979,791.1662756,40.62034481,95.07324585,OP_C,220.079
LOT-20260104-04774,2026-01-04 3:40,4.403441663,9.168325067,0.022592265,2.299731266,0.143379997,74.84938063,784.4831525,51.13133587,105.3458975,OP_C,197.434
LOT-20260104-04775,2026-01-04 3:50,5.05708881,9.528515013,0.023251555,2.113364311,0.146505269,68.61765645,807.2902503,41.31005479,101.0321401,OP_B,210.401
LOT-20260104-04776,2026-01-04 4:00,3.815629473,7.768472244,0.034499596,3.003433002,0.146199275,76.40840918,819.9227813,59.63805746,96.01084933,OP_C,175.003
LOT-20260104-04777,2026-01-04 4:10,5.547642161,9.534089176,0.021601241,2.185270863,0.14418111,80.58678129,777.5296084,56.71652548,106.0883843,OP_B,201.188
LOT-20260104-04778,2026-01-04 4:20,4.424493108,9.081068888,0.008212245,2.254384774,0.164805818,67.81551735,812.3704182,65.43939212,103.2722043,OP_A,207.193
LOT-20260104-04779,2026-01-04 4:30,5.322353871,10.81589385,0.01913243,2.409137592,0.163828024,79.86425657,827.1997807,37.66691224,99.14991609,OP_B,216.596
LOT-20260104-04780,2026-01-04 4:40,3.634041546,7.832440798,0.019869429,3.321318848,0.138336418,63.61670357,824.4918065,46.57297573,98.47308807,OP_B,210.22
LOT-20260104-04782,2026-01-04 5:00,3.998280271,7.644426365,0.029060711,2.908173348,0.148493485,68.22499209,809.6275514,50.5280804,102.400337,OP_A,197.565
LOT-20260104-04784,2026-01-04 5:20,4.118904567,8.836584531,0.036940326,3.312198945,0.15750261,87.74430742,763.2940659,53.3828476,99.29401708,OP_B,172.648
LOT-20260104-04785,2026-01-04 5:30,4.757980547,8.81378229,0.033268539,2.712334168,0.155747505,70.99681984,821.3374802,45.72908681,95.0307065,OP_B,196.968
LOT-20260104-04786,2026-01-04 5:40,4.503540914,10.10546453,0.028143931,2.720986445,0.156392462,65.36001676,791.4984196,29.13269383,98.50612914,OP_A,213.216
LOT-20260104-04787,2026-01-04 5:50,4.650634138,10.25451412,0.023351776,3.291297542,0.161338933,72.74735197,780.898066,61.47032653,103.3113123,OP_C,190.241
LOT-20260104-04788,2026-01-04 6:00,4.49403329,9.383135208,0.023936885,2.834860995,0.149468974,85.51342219,774.1669977,44.84139805,100.9778584,OP_A,199.511
LOT-20260104-04789,2026-01-04 6:10,4.511256802,9.324749193,0.04113842,2.414617399,0.14681582,69.58694468,763.4208635,45.70215732,99.73598713,OP_B,193.081
LOT-20260104-04791,2026-01-04 6:30,4.081909502,7.553830263,0.016918609,2.722396966,0.123112498,71.32500251,788.8972975,53.64195763,98.50863886,OP_C,210.653
LOT-20260104-04792,2026-01-04 6:40,5.148862526,9.945676479,0.026919645,2.376965837,0.156711712,71.00235349,786.400777,40.45878039,100.4235805,OP_A,210.129
LOT-20260104-04793,2026-01-04 6:50,3.704170216,9.061781045,0.025321044,2.825737322,0.158553715,73.01315292,801.4217006,59.75324799,99.0287691,OP_A,200.951
LOT-20260104-04794,2026-01-04 7:00,4.486734034,8.137780544,0.030726094,2.176097884,0.158277156,66.98020878,793.4754696,28,101.0704216,OP_B,215.113
LOT-20260104-04795,2026-01-04 7:10,5.075242672,9.44625149,0.020147616,2.086281792,0.149022377,78.5162513,804.1204051,65.52883751,103.8671941,OP_A,193.647
LOT-20260104-04799,2026-01-04 7:50,5.171260055,10.02971332,0.019215424,2.115288162,0.150032739,62.27870509,812.3051343,52.34763196,96.55662712,OP_B,203.931
LOT-20260104-04800,2026-01-04 8:00,3.974635753,8.08505682,0.037796526,3.007853878,0.134417872,66.65191254,801.9517912,35.14309695,93.56962042,OP_A,205.399
LOT-20260104-04801,2026-01-04 8:10,4.452304954,9.144051246,0.023389177,1.657778057,0.151290994,75.09814177,806.6092513,52.67165167,94.96991034,OP_A,202.833
LOT-20260104-04802,2026-01-04 8:20,4.291940245,9.429286904,0.021127316,1.958647414,0.11409277,82.52108814,740,53.22862628,100.6800607,OP_B,179.094
LOT-20260104-04803,2026-01-04 8:30,5.301640049,9.772178754,0.022221456,1.888964845,0.138555827,65.79437309,843.5292125,59.08311542,100.6640492,OP_B,180.963
LOT-20260104-04804,2026-01-04 8:40,5.045091051,10.62101173,0.033216361,2.524991521,0.142240151,76.11336178,798.2274183,56.20287045,105.5961565,OP_B,191.914
LOT-20260104-04805,2026-01-04 8:50,4.290771077,8.793694811,0.027328722,3.375099437,0.143295153,81.73696092,787.9796236,52.52684515,98.86573009,OP_C,197.81
LOT-20260104-04806,2026-01-04 9:00,4.101556549,8.69592282,0.02633874,2.718874544,0.137749894,81.42764298,769.1228036,53.07509792,96.87925851,OP_A,195.1
LOT-20260104-04807,2026-01-04 9:10,5.355079925,9.857968543,0.033524822,2.6480688,0.159943299,59.53801101,783.9413494,48.85923082,97.10704021,OP_C,198.791
LOT-20260104-04809,2026-01-04 9:30,4.221940314,8.135423604,0.025461593,1.719930215,0.145757931,74.73576526,786.0164082,54.90791895,103.1883122,OP_A,202.311
LOT-20260104-04810,2026-01-04 9:40,5.118274426,9.455816914,0.013918021,2.848927128,0.138412535,76.58541887,802.9042292,39.00150145,98.13156936,OP_C,220.476
LOT-20260104-04811,2026-01-04 9:50,3.510301487,8.190234092,0.005069438,2.087631743,0.156372884,71.52187335,788.8145327,54.52415161,100.7861566,OP_A,222.542
LOT-20260104-04812,2026-01-04 10:00,5.0309256,9.305244348,0.018079183,2.916005412,0.164507214,74.87578531,793.1403882,47.35830255,102.7612914,OP_B,216.634
LOT-20260104-04814,2026-01-04 10:20,4.712083027,9.841049133,0.024895546,1.698123577,0.141928681,75.7571725,796.7931657,47.18590974,103.0203869,OP_B,207.628
LOT-20260104-04815,2026-01-04 10:30,4.440804179,8.809890531,0.012238244,1.956293077,0.150167119,74.80260097,769.7869041,57.02581156,93.6897887,OP_B,200.518
LOT-20260104-04818,2026-01-04 11:00,4.43700576,9.272969,0.019546316,2.333075132,0.145293847,75.26845912,824.8662305,50.85836295,102.7425753,OP_A,203.182
LOT-20260104-04819,2026-01-04 11:10,4.349395033,9.874364734,0.017372862,1.683152537,0.159403784,73.27603585,805.8307133,51.21449517,102.2478767,OP_A,214.682
LOT-20260104-04820,2026-01-04 11:20,4.024680043,8.545307233,0.023656423,2.589421079,0.129716832,65.30422935,847.98386,59.28174173,98.57139037,OP_C,192.216
LOT-20260104-04821,2026-01-04 11:30,5.726544353,10.96707423,0.021387305,2.775223234,0.147938361,84.19424684,778.5805186,54.1130407,101.4245971,OP_B,202.43
LOT-20260104-04823,2026-01-04 11:50,4.823739035,10.40649856,0.012547393,2.476449158,0.145454274,50.89143622,780.5627777,56.40721295,99.3782209,OP_B,203.32
LOT-20260104-04824,2026-01-04 12:00,5.1966817,9.960955318,0.02345414,3.169473197,0.142578956,75.09118087,812.2825063,48.16753159,104.4895306,OP_C,216.759
LOT-20260104-04826,2026-01-04 12:20,4.327905982,7.414457707,0.016076249,2.249829147,0.148166533,87.34230989,782.2684693,36.24727326,105.3832685,OP_B,224.833
LOT-20260104-04827,2026-01-04 12:30,4.207285587,8.843725,0.026068704,2.571660205,0.152498557,74.85512525,798.9451388,48.27552131,106.2071615,OP_A,210.649
LOT-20260104-04828,2026-01-04 12:40,3.518524548,8.931409159,0.019228146,2.72262282,0.138463374,75.37659581,777.4620852,36.8156746,100.5638871,OP_A,214.604
LOT-20260104-04829,2026-01-04 12:50,4.055490491,7.903428153,0.012864786,2.125423948,0.133858344,75.82516369,829.1870104,51.47384104,102.3181698,OP_C,206.725
LOT-20260104-04830,2026-01-04 13:00,5.612041446,10.63043163,0.016660411,1.66171513,0.148190447,90.85873732,808.4599247,61.67814434,100.240598,OP_B,203.84
LOT-20260104-04831,2026-01-04 13:10,4.792351902,8.987940488,0.028302971,2.417355374,0.152855266,60.06474453,785.767808,53.56748089,102.3345134,OP_B,199.276
LOT-20260104-04832,2026-01-04 13:20,4.997853145,9.589712271,0.025376194,3.033061056,0.151876163,67.23674684,798.7898148,40.82724227,95.60410232,OP_C,209.466
LOT-20260104-04833,2026-01-04 13:30,3.987875517,8.682148334,0.018947068,1.942196219,0.158864111,66.72942431,792.1576124,43.348495,99.52702026,OP_C,210.117
LOT-20260104-04835,2026-01-04 13:50,4.938450176,10.5658152,0.032576645,2.555412929,0.150101637,61.22278861,847.8881281,61.02749043,102.8790484,OP_C,156.015
LOT-20260104-04836,2026-01-04 14:00,4.259022118,8.748211768,0.02206807,2.400915947,0.145413583,71.35209863,767.5365604,42.21068036,95.84612234,OP_A,202.85
LOT-20260104-04837,2026-01-04 14:10,4.097540584,8.675504975,0.035632971,3.340807799,0.152577232,71.67676566,790.2814203,64.5188809,100.3133655,OP_A,176.996
LOT-20260104-04838,2026-01-04 14:20,4.283054131,8.96389403,0.038557944,2.309364384,0.151715947,64.75493495,808.9306235,46.31043453,100.3640074,OP_A,181.698
LOT-20260104-04840,2026-01-04 14:40,3.95054953,7.822741499,0.03068805,3.209128073,0.147138329,63.82836604,818.9813548,55.01150526,98.56185313,OP_C,184.542
LOT-20260104-04841,2026-01-04 14:50,4.417052728,9.599709619,0.029185235,2.690017355,0.153675609,88.89309663,800.8415586,49.61000168,99.79919075,OP_B,205.403
LOT-20260104-04842,2026-01-04 15:00,4.730757021,9.573853889,0.014362891,2.248901619,0.160993508,76.04679682,819.367043,44.01808838,98.07788606,OP_C,214.617
LOT-20260104-04844,2026-01-04 15:20,4.370297723,8.775558656,0.013721802,2.031642048,0.143506615,78.3699118,779.2125922,58.06801783,98.3421137,OP_A,204.178
LOT-20260104-04845,2026-01-04 15:30,4.386696706,8.552311252,0.016246625,3.138487831,0.143828926,69.02429105,829.5067759,58.3026704,102.6740858,OP_A,201.987
LOT-20260104-04846,2026-01-04 15:40,4.05605999,8.568418297,0.017798383,2.486209122,0.13832645,59.2563524,807.2586644,28,100.6056183,OP_A,223.528
LOT-20260104-04847,2026-01-04 15:50,4.257760082,7.71576622,0.042784121,2.525181854,0.160569616,73.24731935,798.8386882,55.47820871,97.78974406,OP_C,190.438
LOT-20260104-04848,2026-01-04 16:00,4.448143857,8.913859243,0.012064358,1.52419521,0.158089568,73.77085947,798.4686798,58.39035583,98.38361771,OP_B,211.372
LOT-20260104-04851,2026-01-04 16:30,4.500949714,9.004674469,0.022766754,2.61503142,0.159506419,58.54486121,840.7034611,59.77010321,104.2413317,OP_B,191.242
LOT-20260104-04852,2026-01-04 16:40,3.953311318,8.289151677,0.030832066,2.215679487,0.157541114,75.61966968,777.6301338,54.98710361,105.000895,OP_B,192.652
LOT-20260104-04853,2026-01-04 16:50,4.567045246,8.967386589,0.010897295,2.847403338,0.155957316,88.88669172,796.5710204,47.71719685,103.2322854,OP_C,218.594
LOT-20260104-04854,2026-01-04 17:00,4.940522599,10.37118454,0.006100202,1.960600124,0.163622462,60.55255248,777.656243,49.95121263,104.0141584,OP_A,224.909
LOT-20260104-04855,2026-01-04 17:10,4.486275517,8.796292337,0.024969699,2.360052378,0.146801027,82.4880215,793.5348912,43.64706333,101.2428083,OP_C,211.449
LOT-20260104-04856,2026-01-04 17:20,5.491452098,10.5908321,0.03341207,2.560745415,0.156035644,68.79600551,772.717089,59.44292669,96.11793503,OP_C,182.521
LOT-20260104-04859,2026-01-04 17:50,4.354714742,8.962619163,0.033496123,2.917027051,0.161812683,68.37680521,815.1281666,50.79720735,101.8059508,OP_A,194.839
LOT-20260104-04860,2026-01-04 18:00,6.18089001,11.55498103,0.023176899,2.491947298,0.148858695,78.32210209,802.9956799,55.39372265,92.93049361,OP_A,200.487
LOT-20260104-04862,2026-01-04 18:20,4.947286021,10.11411819,0.02606174,2.128676675,0.140564563,60.67780171,827.8108866,62.29001153,104.1746056,OP_A,185.552
LOT-20260104-04863,2026-01-04 18:30,5.242850604,10.43593389,0.012630475,2.998979935,0.152444978,67.12348966,805.1410156,41.27729338,96.62377594,OP_B,221.362
LOT-20260104-04864,2026-01-04 18:40,4.643003838,9.915937348,0.034315821,2.24757452,0.149070721,73.54964577,814.0193161,69.59288835,99.2231904,OP_C,171.629
LOT-20260104-04865,2026-01-04 18:50,3.947557626,8.631963099,0.031445428,2.678767148,0.144331815,79.54264167,813.6900874,48.48209841,97.32167074,OP_A,198.968
LOT-20260104-04866,2026-01-04 19:00,3.814129021,7.725848173,0.027457177,2.966305749,0.148715172,85.96199095,806.3976909,53.31983309,100.2321462,OP_A,193.163
LOT-20260104-04869,2026-01-04 19:30,5.046730272,8.859763186,0.006338852,1.935370068,0.15976885,70.18420132,778.7485779,40.37975649,94.97411539,OP_A,230
LOT-20260104-04870,2026-01-04 19:40,3.914672276,7.548099628,0.026570209,2.696824714,0.157244335,75.214744,765.9282981,41.41914084,100.2883616,OP_A,203.584
LOT-20260104-04872,2026-01-04 20:00,6.205813021,12.18292305,0.032899571,2.328550045,0.143506986,66.84965711,811.9465204,50.86024839,95.70997699,OP_C,192.345
LOT-20260104-04873,2026-01-04 20:10,4.534189026,8.609274064,0.02326888,2.20874681,0.150399589,66.39485077,791.9274237,49.58962403,94.9258505,OP_B,206.676
LOT-20260104-04875,2026-01-04 20:30,4.382620224,8.845971695,0.029734309,1.876239148,0.135881968,96.26588821,820.9093703,51.4633776,98.06965214,OP_C,189.519
LOT-20260104-04876,2026-01-04 20:40,3.432031502,6.707178459,0.041213347,2.537410486,0.145038016,52.76468005,808.559093,39.64418408,101.0853536,OP_C,187.954
LOT-20260104-04877,2026-01-04 20:50,5.070662145,9.090114402,0.029916448,2.880024809,0.1507389,73.46572699,805.6664496,59.08612009,100.4479251,OP_B,195.126
LOT-20260104-04878,2026-01-04 21:00,4.124625751,7.809310029,0.0155939,1.898367821,0.15400098,76.82081729,764.1934102,54.45249634,102.3122596,OP_C,202.589
LOT-20260104-04879,2026-01-04 21:10,3.32727865,7.613092742,0.034021058,2.647830376,0.144706606,75.01014419,812.6051548,52.74306727,101.550134,OP_C,191.332
LOT-20260104-04880,2026-01-04 21:20,4.656920402,8.123372333,0.023259029,3.15896343,0.135275268,66.18678808,786.7911393,44.92245964,101.4395195,OP_A,211.498
LOT-20260104-04882,2026-01-04 21:40,4.967478697,9.45492974,0.022000788,2.351545336,0.152439903,69.84666444,838.1844032,44.20188033,102.2614103,OP_A,198.744
LOT-20260104-04883,2026-01-04 21:50,2.986983988,7.644473376,0.021727278,2.759330618,0.141713396,69.43426131,806.7874198,49.94523934,99.27342338,OP_A,202.245
LOT-20260104-04884,2026-01-04 22:00,4.272244169,10.2063191,0.024969274,2.767181833,0.148936408,67.10444194,781.4451767,38.43415927,105.6071272,OP_B,213.346
LOT-20260104-04885,2026-01-04 22:10,5.108504769,9.76123071,0.015104786,1.830929834,0.144552261,77.30085037,816.1017009,51.14902518,98.87480293,OP_B,217.307
LOT-20260104-04887,2026-01-04 22:30,4.076630123,8.459946417,0.023931444,2.730630644,0.132442206,81.39195552,783.6239847,60.34938256,96.99816219,OP_C,204.571
LOT-20260104-04888,2026-01-04 22:40,5.842134984,11.2368584,0.028026989,2.121686619,0.1437546,80.67131157,740.9863264,44.85715514,97.23064528,OP_A,179.084
LOT-20260104-04889,2026-01-04 22:50,5.490190687,10.98625555,0.025819765,2.88699384,0.138180517,76.87287185,792.7578369,69.09743372,99.92894033,OP_C,186.699
LOT-20260104-04890,2026-01-04 23:00,4.734843926,9.015527849,0.022541421,2.073354907,0.148963398,56.92063607,817.326719,38.68600863,102.1036169,OP_B,211.104
LOT-20260104-04894,2026-01-04 23:40,4.525427583,8.872499337,0.025914666,3.141453681,0.161224617,63.95797385,784.6067058,46.85735467,100.5376828,OP_A,199.789
LOT-20260105-04897,2026-01-05 0:10,4.98987442,10.95883224,0.026824432,2.572116531,0.147487004,73.78606253,816.0519385,54.74081518,97.66529712,OP_B,199.065
LOT-20260105-04898,2026-01-05 0:20,4.16903724,9.025652786,0.030184471,3.265290429,0.149347081,85.05203688,762.0677262,58.21176369,100.2067441,OP_A,179.797
LOT-20260105-04900,2026-01-05 0:40,3.607559273,7.783032011,0.025242756,2.264896989,0.147822907,69.37494334,794.108144,65.17440658,103.9894501,OP_B,193.78
LOT-20260105-04901,2026-01-05 0:50,4.435213161,9.496016923,0.017066753,2.125322093,0.161441255,86.27124676,767.7845492,59.17314508,102.4461664,OP_A,194.132
LOT-20260105-04902,2026-01-05 1:00,5.207737506,10.13859705,0.026229639,2.386692174,0.140878508,77.01585997,799.4535778,45.69113874,102.7658118,OP_C,212.344
LOT-20260105-04903,2026-01-05 1:10,5.270063766,10.48438608,0.019772246,2.696169575,0.14329288,83.16242818,779.51082,50.22067987,100.5097077,OP_A,193.735
LOT-20260105-04904,2026-01-05 1:20,4.307043742,8.614920975,0.031208463,2.778507703,0.160576658,56.1223672,821.5159683,47.30925816,98.7367887,OP_C,184.085
LOT-20260105-04905,2026-01-05 1:30,4.332455453,9.079725975,0.014708944,3.457750714,0.144557147,65.11574498,830.0234927,42.72122956,97.93764701,OP_A,211.2
LOT-20260105-04906,2026-01-05 1:40,4.485125986,9.025344727,0.021295122,2.083976396,0.148161199,73.16135712,808.8695855,52.79324674,101.6880362,OP_A,195.41
LOT-20260105-04908,2026-01-05 2:00,4.944464822,8.860437653,0.02753217,2.407948725,0.152029883,66.36524089,790.3936124,59.71920547,97.29311286,OP_C,193.77
LOT-20260105-04909,2026-01-05 2:10,5.270386405,10.65505386,0.017996375,2.19971843,0.15416764,68.67725562,833.7989058,60.92944179,98.247222,OP_B,189.295
LOT-20260105-04910,2026-01-05 2:20,4.24932721,9.124590123,0.028244554,2.279850708,0.166001612,64.27960921,768.6936957,43.59416323,95.17607567,OP_B,202.238
LOT-20260105-04911,2026-01-05 2:30,4.461699821,8.58950799,0.022052234,2.761143366,0.142785515,75.48446389,822.2029844,62.23739875,102.7322842,OP_A,194.302
LOT-20260105-04912,2026-01-05 2:40,3.618210524,7.589557841,0.027707697,3.197222594,0.141125555,69.09768018,837.7481681,40.48336734,104.7849337,OP_A,200.991
LOT-20260105-04913,2026-01-05 2:50,4.881820211,9.565345032,0.032592256,2.179440053,0.141481533,70.87447353,786.1883024,46.75298221,102.523665,OP_A,195.283
LOT-20260105-04914,2026-01-05 3:00,5.056063352,10.22989266,0.014928813,2.388869271,0.163695248,90.16248677,778.7794869,39.52534697,96.99874726,OP_A,217.91
LOT-20260105-04915,2026-01-05 3:10,3.776830419,7.703341549,0.030737495,2.28555261,0.146603023,61.37515098,806.7760212,39.73483382,96.80485514,OP_A,203.265
LOT-20260105-04916,2026-01-05 3:20,3.674520329,7.708813857,0.027594561,2.220220401,0.157298515,81.81829605,765.2197399,45.54925454,96.24570068,OP_A,196.153
LOT-20260105-04917,2026-01-05 3:30,4.148639327,8.247838954,0.0138837,2.24599688,0.146100854,86.45397066,817.6429395,53.87482504,98.66460506,OP_B,195.783
LOT-20260105-04918,2026-01-05 3:40,4.259875488,9.430763222,0.030482602,2.49082996,0.140230217,58.95300179,746.010997,49.85082534,97.90210958,OP_B,186.543
LOT-20260105-04920,2026-01-05 4:00,4.175076419,8.692825765,0.01917997,2.062357811,0.156071056,76.36152666,780.4481657,42.076129,102.8367133,OP_B,217.005
LOT-20260105-04921,2026-01-05 4:10,4.292446032,8.659634624,0.029101266,2.793491844,0.146212462,70.4059359,832.0785283,40.72022784,101.6967972,OP_A,194.008
LOT-20260105-04923,2026-01-05 4:30,5.35413465,9.646686717,0.026013887,3.595086535,0.169441917,84.97002958,802.2205021,42.44412735,98.47056152,OP_C,212.213
LOT-20260105-04924,2026-01-05 4:40,4.633118734,9.116526804,0.020571476,1.317450653,0.151694737,80.19642702,773.3417732,41.5793137,102.4932492,OP_B,200.518
LOT-20260105-04925,2026-01-05 4:50,3.670016111,8.972148952,0.026801079,2.284180029,0.163621239,65.21975499,821.745643,28,99.3279981,OP_C,211.234
LOT-20260105-04926,2026-01-05 5:00,5.108921428,10.26324307,0.023146066,2.17613038,0.159755823,74.63138775,808.1832223,50.00976019,103.2773848,OP_C,205.617
LOT-20260105-04927,2026-01-05 5:10,4.496719857,9.179291554,0.023703101,3.198642502,0.143584401,71.76501445,812.6363857,39.70495663,99.10405088,OP_A,216.091
LOT-20260105-04928,2026-01-05 5:20,5.523756178,10.34420854,0.025737626,2.424509489,0.143910799,74.34419562,819.6591151,61.06573265,101.6122473,OP_A,194.984
LOT-20260105-04929,2026-01-05 5:30,4.512470145,8.812482961,0.021436545,2.921722732,0.156994174,93.6860449,778.2207721,52.68349232,103.9150633,OP_A,202.762
LOT-20260105-04933,2026-01-05 6:10,4.091603568,8.632186975,0.025502897,2.87685579,0.160799953,71.72575815,790.6304322,60.55011541,99.65939695,OP_B,191.493
LOT-20260105-04934,2026-01-05 6:20,4.813755953,10.12251809,0.016405812,2.306246039,0.138737024,61.95188205,820.1080125,43.58258529,105.7947697,OP_B,215.544
LOT-20260105-04936,2026-01-05 6:40,5.058911541,10.62900606,0.026346019,2.290776786,0.145010149,60.48272514,767.8030682,41.22262149,101.9299024,OP_B,202.519
LOT-20260105-04937,2026-01-05 6:50,5.23422382,10.58074578,0.014105352,2.472731086,0.145187801,81.02333016,759.2058732,47.59772751,98.99543473,OP_A,204.374
LOT-20260105-04938,2026-01-05 7:00,5.188989719,10.02890901,0.01202919,2.655835931,0.145033031,74.28947767,819.9176467,37.6069645,104.2152892,OP_A,227.329
